Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations,Unnamed: 0.1
18606.0,Coco Bambu JK,2,5,2019-8-1,2019-8-10,muito bom  atendimento metre aurelio brandao   denilson   muito gentis banda incrível   truffatori trio,Espaço lounge music @truffatori.trio,Dani K,"('muito      atendimento metre aurelio brandao   denilson         gentis banda incrível   truffatori trio', {'entities': [(71, 76, 'AMBIENTE'), (11, 22, 'SERVIÇO'), (23, 44, 'SERVIÇO'), (47, 55, 'SERVIÇO')]})",25.0
80507.0,Coco Bambu São Luís,0,4,2016-8-1,2016-8-28,cardápio farto de frutos do mar  bebidas gostosas e com bela apresentação tropical  a equipe da cozinha  no entanto  precisa ser mais atenta pois a nossa entrada chegou quando já estávamos na metade do prato principal  o restaurante assumiu a culpa e foi muito hábil mais,Muito bom,sibelleb,"('cardápio farto    frutos    mar  bebidas gostosas       bela apresentação tropical    equipe    cozinha     entanto  precisa          atenta              entrada chegou                        metade    prato principal    restaurante assumiu   culpa             hábil mais', {'entities': [(221, 232, 'GERAL'), (0, 8, 'COMIDA'), (18, 31, 'COMIDA'), (154, 161, 'COMIDA'), (202, 217, 'COMIDA'), (33, 40, 'BEBIDA')]})",26.0
7743.0,Coco Bambu Recife,0,5,2022-1-1,2022-1-28,o andré  é muito atencioso  simpático e prestativo   excelente atendimento no coco bambu   obrigada por tudo ,Ótima experiência,MarcellaC223,"('o andré          atencioso  simpático   prestativo   excelente atendimento    coco bambu                     ', {'entities': [(78, 88, 'GERAL'), (2, 7, 'SERVIÇO'), (63, 74, 'SERVIÇO')]})",27.0
172605.0,Coco Bambu Restaurante,0,1,2018-7-1,2018-7-31,atendimento horrível  50 minutos esperando um chopp  garçons grossos  não recomendo  comida demorou demais mais,Pessimo,renataterra,"('atendimento horrível  50 minutos esperando    chopp  garçons grossos      recomendo  comida demorou        mais', {'entities': [(85, 91, 'COMIDA'), (46, 51, 'BEBIDA'), (0, 11, 'SERVIÇO'), (53, 60, 'SERVIÇO')]})",28.0
66829.0,Coco Bambu JK,0,5,2018-10-1,2018-10-31,ótimo prato  chopp gelado  vinho branco muito bom excelente atendimento  o garçom edvaldo nos atendeu muito bem ,Aniversário de casamento,Brunna P,"('ótimo prato  chopp gelado  vinho branco           excelente atendimento    garçom edvaldo     atendeu           ', {'entities': [(6, 11, 'COMIDA'), (13, 18, 'BEBIDA'), (27, 39, 'BEBIDA'), (60, 71, 'SERVIÇO'), (75, 89, 'SERVIÇO')]})",29.0
162806.0,Coco Bambu Anália Franco,0,5,2017-9-1,2017-9-28,eu amei a experiência neste restaurante  a comida é maravilhosa e tive um otimo atendimento feito pelo garçom marlon ,Um lugar fantástico! ,JuliaFerrari,"('eu amei   experiência       restaurante    comida   maravilhosa           otimo atendimento            garçom marlon ', {'entities': [(28, 39, 'GERAL'), (43, 49, 'COMIDA'), (80, 91, 'SERVIÇO'), (103, 116, 'SERVIÇO')]})",30.0
35227.0,Coco Bambu Anália Franco,1,5,2020-2-1,2020-2-21,excelente atendimento  recomendo o camarão coco bambu  ótimo garçom lucas nunes  gostei do som do dj  coisa fina   parabéns ,Aniversário,V952CBgustavos,"('excelente atendimento  recomendo   camarão coco bambu  ótimo garçom lucas nunes  gostei    som    dj        fina   parabéns ', {'entities': [(91, 100, 'AMBIENTE'), (35, 53, 'COMIDA'), (10, 21, 'SERVIÇO'), (61, 79, 'SERVIÇO')]})",31.0
6040.0,Coco Bambu Frutos do Mar,0,5,2012-10-1,2013-8-29,possui dois pisos  bom atendimento  a comida é farta e deliciosa amplo estacionamento  ambiente muito bem decorado bom estar lá e desfrutar da bela vista ,Ambiente sofisticado e agradável.,Ana Laura O,"('possui      pisos      atendimento    comida   farta   deliciosa       estacionamento  ambiente           decorado                desfrutar    bela vista ', {'entities': [(7, 17, 'AMBIENTE'), (87, 95, 'AMBIENTE'), (148, 153, 'AMBIENTE'), (38, 44, 'COMIDA'), (23, 34, 'SERVIÇO'), (71, 85, 'LOCALIZAÇÃO')]})",32.0
172841.0,Coco Bambu Anália Franco,0,5,2017-11-1,2017-11-23,maravilhosoooooo   atendimento espetacular   marlon super atencioso simpático e prestativo  sensacional  ,Comemorando niver com as Bests 🎉😍,Elaine A,"('maravilhosoooooo   atendimento espetacular   marlon super atencioso simpático   prestativo  sensacional  ', {'entities': [(19, 30, 'SERVIÇO'), (45, 51, 'SERVIÇO')]})",33.0
63077.0,Coco Bambu Frutos do Mar,0,4,2016-1-1,2016-1-14,o restaurante coco bambu na avenida beira mar na praia do meireles tem  a melhor cozinha no tocante à frutos do mar na cidade de fortaleza  os pratos são muito bem servidos e os preços são justos  apesar de ser na orla da capital onde mais,Um dos melhores de Fortaleza!,TarcisioPorto,"('o restaurante coco bambu    avenida beira mar    praia    meireles        melhor cozinha    tocante   frutos    mar    cidade    fortaleza     pratos               servidos      preços     justos  apesar           orla    capital      mais', {'entities': [(2, 24, 'GERAL'), (81, 88, 'COMIDA'), (102, 115, 'COMIDA'), (143, 149, 'COMIDA'), (178, 184, 'PREÇO'), (28, 45, 'LOCALIZAÇÃO'), (49, 66, 'LOCALIZAÇÃO'), (129, 138, 'LOCALIZAÇÃO'), (214, 229, 'LOCALIZAÇÃO')]})",34.0
153688.0,Coco Bambu Frutos do Mar,1,5,2019-6-1,2019-6-24,ambiente ótimo  aconchegante  músicas agradáveis  comida maravilhosa e atendimento nota mil com garçom teixeira ,Coco bambu,Julie S,"('ambiente ótimo  aconchegante  músicas agradáveis  comida maravilhosa   atendimento nota         garçom teixeira ', {'entities': [(0, 8, 'AMBIENTE'), (30, 37, 'AMBIENTE'), (50, 56, 'COMIDA'), (71, 82, 'SERVIÇO'), (96, 111, 'SERVIÇO')]})",35.0
96141.0,Coco Bambu Brasília Shopping,0,5,2018-7-1,2018-7-17,peixe maravilhoso ótimo atedimento ambiente agradável atendida por lucicreudo  recomendo maravilhoso ,Atendimento  muito bom,silviazanatta,"('peixe maravilhoso ótimo atedimento ambiente agradável atendida     lucicreudo  recomendo maravilhoso ', {'entities': [(35, 43, 'AMBIENTE'), (0, 5, 'COMIDA'), (24, 34, 'SERVIÇO'), (67, 77, 'SERVIÇO')]})",36.0
182590.0,Coco Bambu Lago Sul,0,5,2016-1-1,2016-1-13,comida excelente  o prato vem bem servido  recomendo o camarão internacional e o camarão dellcia  espaço agradável com vista linda  no domingo  é bom chegar mais cedo para conseguir lugar ,Maravilhoso almoço de domingo!,lucianam354,"('comida excelente    prato         servido  recomendo   camarão internacional     camarão dellcia  espaço agradável     vista linda     domingo        chegar                conseguir lugar ', {'entities': [(98, 104, 'AMBIENTE'), (119, 124, 'AMBIENTE'), (0, 6, 'COMIDA'), (20, 25, 'COMIDA'), (55, 76, 'COMIDA'), (81, 96, 'COMIDA')]})",37.0
95408.0,Coco Bambu Águas Claras,6,5,2018-6-1,2018-6-6,excelente restaurante com vasto cardápio e ambiente agradável  tempo de espera médio e comida excelente  fomos atendidos pelo pedro  que nos disse que o tempo para o prato ficar pronto seria de 30 minutos  depois de trinta minutos  ele por conta própria  voltou a nossa mais,Diferenciado!,felipefmt,"('excelente restaurante     vasto cardápio   ambiente agradável  tempo    espera médio   comida excelente        atendidos      pedro                      tempo        prato ficar pronto          30 minutos            trinta minutos          conta          voltou         mais', {'entities': [(43, 51, 'AMBIENTE'), (10, 21, 'GERAL'), (32, 40, 'COMIDA'), (87, 93, 'COMIDA'), (166, 171, 'COMIDA'), (126, 131, 'SERVIÇO')]})",38.0
2990.0,Coco Bambu Osasco,0,5,2019-10-1,2019-10-12,excelente feijoada  muito saborosa  leve e bem servida  ótimo atendimento do maitre macedo e do garçom alan ,Almoço de Sábado,Camilatraveller,"('excelente feijoada        saborosa  leve       servida  ótimo atendimento    maitre macedo      garçom alan ', {'entities': [(10, 18, 'COMIDA'), (62, 73, 'SERVIÇO'), (77, 90, 'SERVIÇO'), (96, 107, 'SERVIÇO')]})",39.0
55594.0,Coco Bambu Flamboyant,0,5,2018-3-1,2018-3-25,totalmente  recomendo  quand0 se fala em lugar agradável de comida excelente e atendimento impecável  log0 indico coco bambu  sem falar na simpatia  do garçom sidney que está  sempre demonstrando profissionalismo  destresa  e muita competência  ao nus atender  voltaremos  em breve ,Recomendo  muuuit0,654l_vias,"('totalmente  recomendo  quand0    fala    lugar agradável    comida excelente   atendimento impecável  log0 indico coco bambu      falar    simpatia     garçom sidney                  demonstrando profissionalismo  destresa          competência     nus atender  voltaremos           ', {'entities': [(41, 46, 'GERAL'), (114, 124, 'GERAL'), (60, 66, 'COMIDA'), (79, 90, 'SERVIÇO'), (152, 165, 'SERVIÇO')]})",40.0
147886.0,Coco Bambu Recife,0,5,2017-8-1,2017-8-26,havíamos tudo uma experiência não muito boa  porém resolvi da uma nova oportunidade ao restaurante e não me arrependi  comemos um excelente filé de pescada  na nata acompanhado de batas e arroz de brócolis  o atendimento foi impecável a comida estava extremamente saborosa  voltaremos a mais,Muito bom ,paullinhob,"('havíamos          experiência                      resolvi             oportunidade    restaurante          arrependi  comemos    excelente filé    pescada     nata acompanhado    batas   arroz    brócolis    atendimento     impecável   comida        extremamente saborosa  voltaremos   mais', {'entities': [(87, 98, 'GERAL'), (180, 185, 'COMIDA'), (188, 205, 'COMIDA'), (237, 243, 'COMIDA'), (209, 220, 'SERVIÇO')]})",41.0
112185.0,Coco Bambu SP Market,0,5,2021-5-1,2021-5-4,atendimento espetacular pelo marco abreu  fomos atendidas rapidamente com servico eficaz  agilidade no atendimento ,Sucesso,anapaulasZ983UF,"('atendimento espetacular      marco abreu        atendidas rapidamente     servico eficaz  agilidade    atendimento ', {'entities': [(0, 11, 'SERVIÇO'), (29, 40, 'SERVIÇO'), (74, 81, 'SERVIÇO'), (103, 114, 'SERVIÇO')]})",42.0
122100.0,Coco Bambu Sul Restaurante,1,4,2013-6-1,2014-5-5,muito parecido à franquia próxima da praia  o ambiente praiano lindo  com um espaço para crianças  e a comida deliciosa  amei o brigadeiro na taça deles como sobremesa  mas tem que dividir com mais alguém  porque é muito chocolate pra uma pessoa só  hehe,Delicioso!,Jess J,"('muito parecido   franquia            praia    ambiente praiano lindo         espaço      crianças      comida deliciosa  amei   brigadeiro    taça            sobremesa              dividir                                 chocolate pra     pessoa     hehe', {'entities': [(46, 54, 'AMBIENTE'), (77, 97, 'AMBIENTE'), (103, 109, 'COMIDA'), (128, 146, 'COMIDA'), (221, 230, 'COMIDA'), (37, 42, 'LOCALIZAÇÃO')]})",43.0
184377.0,Coco Bambu Flamboyant,0,3,2015-10-1,2016-7-24,a comida estava deliciosa  e a bebida agradável  mas não surpreendente  o atendimento deixou um pouco a desejar  cupons de descontos não funcionam lá  pois não importa o valor pago  ou o desconto oferecido  eles vão cobrar a diferença do valor do prato na hora mais,"Ótima comida, mas, nada de cupons de desconto!",lucasnogueiravalente,"('a comida        deliciosa      bebida agradável          surpreendente    atendimento deixou            desejar  cupons    descontos     funcionam              importa   valor pago       desconto oferecido           cobrar   diferença    valor    prato         mais', {'entities': [(2, 8, 'COMIDA'), (247, 252, 'COMIDA'), (31, 37, 'BEBIDA'), (74, 85, 'SERVIÇO'), (113, 132, 'PREÇO')]})",44.0
72229.0,Coco Bambu Lago Sul,1,5,2019-9-1,2019-9-22,mateus um ótimo  funcionário  do coco bambu adorei a comida e o atendimento  foi nota 10 obrigado  e espero voltar em breve,Aniversário,Marcos A,"('mateus    ótimo  funcionário     coco bambu adorei   comida     atendimento      nota 10             espero voltar    breve', {'entities': [(33, 43, 'GERAL'), (53, 59, 'COMIDA'), (0, 6, 'SERVIÇO'), (64, 75, 'SERVIÇO')]})",45.0
21871.0,Coco Bambu Market Place,0,5,2019-9-1,2019-9-10,almoço muito bom  prato excelente alem de atendimento super rápido  garcon uma doçura de pessoa  obrigada muller ,Almoço,Beatrizb_leite,"('almoço            prato excelente alem    atendimento super rápido  garcon     doçura    pessoa           muller ', {'entities': [(18, 23, 'COMIDA'), (42, 53, 'SERVIÇO'), (68, 74, 'SERVIÇO'), (106, 112, 'SERVIÇO')]})",46.0
162614.0,Coco Bambu - Dom Pastel,0,5,2021-8-1,2021-8-21,ótima  opção pra quem procura conforto  comida boa e espaço infantil  garçons atenciosos e simpáticos  procurem o pablo ótimo garçom,Coco bambu dom pastel,Maesaayla,"('ótima  opção pra      procura conforto  comida       espaço infantil  garçons atenciosos   simpáticos  procurem   pablo ótimo garçom', {'entities': [(53, 68, 'AMBIENTE'), (40, 46, 'COMIDA'), (70, 77, 'SERVIÇO'), (114, 119, 'SERVIÇO')]})",47.0
181052.0,Coco Bambu Lago Sul,0,5,2018-11-1,2018-12-12,a celebração com boa s  companhias pede um lugar com comida boa e farta  um suco natural de tangerina  delicioso  a varanda não tem a comodidade do ar condicionado para os mais exigentes  mas é um local bem acolhedor  além de contar com a vista para mais,"Para celebrar, ou apenas degustar uma boa refeição. ",mcrismarinha,"('a celebração         s  companhias pede    lugar     comida       farta     suco natural    tangerina  delicioso    varanda           comodidade    ar condicionado              exigentes           local     acolhedor          contar       vista      mais', {'entities': [(197, 202, 'AMBIENTE'), (239, 244, 'AMBIENTE'), (43, 48, 'GERAL'), (53, 59, 'COMIDA'), (76, 101, 'BEBIDA')]})",48.0
52479.0,Coco Bambu Ribeirao Preto,0,5,2019-3-1,2020-2-11,sempre fui bem atendida e com pratos deliciosos  local muito agradável  comida excelente e farta  sempre tem promoções e o prato serve pelo menos 3 pessoas,Exclente,adorocamarao,"('sempre         atendida       pratos deliciosos  local       agradável  comida excelente   farta             promoções     prato serve            3 pessoas', {'entities': [(49, 54, 'GERAL'), (30, 36, 'COMIDA'), (72, 78, 'COMIDA'), (123, 128, 'COMIDA'), (15, 23, 'SERVIÇO'), (109, 118, 'PREÇO')]})",49.0
94616.0,Coco Bambu Meireles,0,5,2015-12-1,2016-1-15,show  muito gostoso  atendimento de 1ª e preço bom  o restaurante tem várias cozinhas  pizza  peixes e etc ahh e estacionamento ,MARAVILHOSO!!,ANNICKFLN,"('show        gostoso  atendimento    1ª   preço        restaurante     várias cozinhas  pizza  peixes       ahh   estacionamento ', {'entities': [(54, 65, 'GERAL'), (87, 92, 'COMIDA'), (94, 100, 'COMIDA'), (21, 32, 'SERVIÇO'), (41, 46, 'PREÇO'), (113, 127, 'LOCALIZAÇÃO')]})",50.0
