Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations
76827,Coco Bambu Anália Franco,0,5,2019-10-1,2019-10-2,Atendimento do nosso amigo Charles maravilhoso.. Me ajudou a organizar esse jantar especial junto com nosso amigo Julho que deu total atenção..  Mesa reservada em um local muito bom e um musical agradável...  A comida sem palavras...   Muito grato por tudo que nós proporcionou,Um encontro mais que especial,Kevin S,
43499,Coco Bambu Águas Claras,2,5,2019-10-1,2019-10-20,"Fomos atendido pelo CLEBER, um atendimento excelente, voltarei lá pelo excelente atendimento dele, super atencioso, educado, sabe tudo sobre vinhos e bebidas, fiquei surpresa.. Adorei comemorar meus 8 anos de casamento no Cocó Bambu sendo atendidos por ele! Pratos e bebidas de melhor qualidade.. Super...Mais",Atendimento maravilhoso! ,gaguc2019,
7559,Coco Bambu Campo Grande,0,4,2022-4-1,2022-4-26,"Atendimento, ambiente e comida deliciosa! Wellington atendente muito querido, será um prazer voltar !",Aproveitando oportunidades,adrianaalencastro,
77226,Coco Bambu Londrina,0,5,2021-4-1,2021-4-7,"Muito satisfatório o atendimento, cardápio, bebidas e ambiente!!! Primeiro de muitos jantares aqui!!",Aniversário de casamento,567dayannea,
32978,Coco Bambu Lago Sul,1,5,2018-8-1,2018-8-21,ótimo atendimento do garçom! um ótimo ambiente é uma ótima comida! lugar perfeito para vim com a família! Garçom Ribeiro,Jantar!,Gabriel C,
55927,Coco Bambu Frutos do Mar,0,5,2016-11-1,2016-11-15,Restaurante muito tradicionais e com sabores para todos os gostos. Bom atendimento e deliciosas sobremesas.,Delicioso,isabelefreitas,
39452,Coco Bambu Brasília Shopping,1,5,2015-11-1,2015-11-26,O restaurante Coco Bambu nunca decepciona.  Atendimento e comida excelentes. Prepare-se para comer muito. Os pratos são muito bem servidos.,Excelente. Como sempre!,MarcusLM,
136927,Coco Bambu Sul Restaurante,1,5,2019-9-1,2019-9-18,Ótimo atendimento do profissional Ronaldo Martins. Os pratos muito bem servidos e no preço justo. Obrigado,Aniversario,Cleilson M,
144119,Coco Bambu Bahia,0,5,2019-7-1,2019-7-26,"Muito Bom, da recepção, ao atendimento dos garçons, sem falar no ambiente,refeições e petiscos servidos. Show de bola 👏👏👏👏",Almoço top,Ubiratan  S,
150372,Coco Bambu Bahia,1,1,2015-9-1,2015-9-8,"O ambiente é lindo, talvez isso q atraia as pessoas!  Não sei se é padrão, mas não estamos tendo uma boa experiência gastronômica em Salvador! A entrada era linda pra foto... Um pastelão gigante... Na boca o sabor era de massa murcha, q ficou ao...Mais",Péssima comida do início ao fim!,Leo_Rabelo,
77799,Coco Bambu Anhembi,1,5,2019-5-1,2019-5-18,"Ótimo, fomos super bem atendidos pelo Nunes, voltaremos em breve, mas com mais familiares e amigos!!",Almoço,Mayara T,
97779,Coco Bambu Frutos do Mar,0,5,2016-12-1,2016-12-27,"Ambiente excelente, um atendimento muito cordial, comida bastante farta, há pratos como o camarão internacional que dão para 3 ou 4 pessoas a um preço bastante acessível.",Excelente,C8251YNmarcog,
