Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations
98488,Coco Bambu Uberlândia,1,5,2018-9-1,2018-9-15,Indico para todos !! Atendimento do garçom Cosmo é espetacular !!!! A cada dia uma coisa melhor !!! Indico para todos !,Excepcional,pedrosN4227XK,"('Indico para todos !! Atendimento do garçom Cosmo é espetacular !!!! A cada dia uma coisa melhor !!! Indico para todos !', {'entities': [(21, 32, 'SERVIÇO'), (36, 48, 'SERVIÇO')]})"
15809,Coco Bambu SP Market,0,5,2022-3-1,2022-3-20,"Primeira visita ao Coco Bambu do SP Market. Ambiente amplo e agradável, staff eficiente. Comida chegou à mesa no tempo certo. O risoto de limão siciliano estava perfeito. Os camarões cosidos no ponto certo mas, já não estavam tão quentes. Carta de vinhos bem variada,...Mais",Almoço em família,carlossD4606KI,"('Primeira visita ao Coco Bambu do SP Market. Ambiente amplo e agradável, staff eficiente. Comida chegou à mesa no tempo certo. O risoto de limão siciliano estava perfeito. Os camarões cosidos no ponto certo mas, já não estavam tão quentes. Carta de vinhos bem variada,...Mais', {'entities': [(44, 52, 'AMBIENTE'), (19, 29, 'GERAL'), (89, 95, 'COMIDA'), (128, 153, 'COMIDA'), (174, 182, 'COMIDA'), (239, 254, 'BEBIDA'), (72, 77, 'SERVIÇO'), (33, 42, 'LOCALIZAÇÃO')]})"
39102,Coco Bambu Rio Norte Shopping,0,5,2022-3-1,2022-3-19,Fomos atendidos pelo excelente profissional Val! Comida excelente e ambiente super agradável! Com certeza retornaremos !!!,Aniversário da minha mãe,JonasD1992,"('Fomos atendidos pelo excelente profissional Val! Comida excelente e ambiente super agradável! Com certeza retornaremos !!!', {'entities': [(68, 76, 'AMBIENTE'), (49, 55, 'COMIDA'), (31, 47, 'SERVIÇO')]})"
58711,Coco Bambu Flamboyant,0,4,2017-10-1,2017-11-6,"Precisa melhorar a circulação de ar. Por ser fechado, o cheiro de frutos do mar incomoda. Deveria abrir as janelas quando estiver sem atendimento. E os preços também, subiram muito.",Bom restaurante de frutos do mar.,Marcos P P,"('Precisa melhorar a circulação de ar. Por ser fechado, o cheiro de frutos do mar incomoda. Deveria abrir as janelas quando estiver sem atendimento. E os preços também, subiram muito.', {'entities': [(66, 79, 'COMIDA'), (134, 145, 'SERVIÇO'), (152, 158, 'PREÇO')]})"
114464,Coco Bambu Conceito BH Shopping,0,5,2022-7-1,2022-7-6,"Comida muita boa e atendimento do Orlando melhor ainda, muito atencioso! O espaço é muito agradável também, vale a pena!",Comida e atendimento 10,henriquehsleao,"('Comida muita boa e atendimento do Orlando melhor ainda, muito atencioso! O espaço é muito agradável também, vale a pena!', {'entities': [(75, 81, 'AMBIENTE'), (0, 6, 'COMIDA'), (19, 30, 'SERVIÇO'), (34, 41, 'SERVIÇO')]})"
11793,Coco Bambu Market Place,0,5,2019-11-1,2019-11-25,"Desde o atendimento inicial até a conta, tudo perfeito! O garçom Osmar super atencioso e o Matre Jeovani impecável! Tudo ótimo!",Ótimo,K853KMrodrigoa,"('Desde o atendimento inicial até a conta, tudo perfeito! O garçom Osmar super atencioso e o Matre Jeovani impecável! Tudo ótimo!', {'entities': [(8, 19, 'SERVIÇO'), (58, 70, 'SERVIÇO'), (91, 104, 'SERVIÇO')]})"
146135,Coco Bambu Flamboyant,0,5,2019-4-1,2019-4-2,Comemoramos aniversário da minha filha e fomos muito bem atendidas pelo Josiel. Suco de frutas vermelhas ótimo!!!,Aniversário ,elanam2019,"('Comemoramos aniversário da minha filha e fomos muito bem atendidas pelo Josiel. Suco de frutas vermelhas ótimo!!!', {'entities': [(80, 104, 'BEBIDA'), (72, 78, 'SERVIÇO')]})"
123823,Coco Bambu São Luís,0,5,2014-8-1,2014-10-4,"Bela arquitetura e decoração. Atendimento excelente desde a recepção até a saída. Um amplo espaço para as crianças. Boa acústica, culinária refinada e para quem gosta de pimenta bem picante vale a pena experimentar.  O restaurante não aceita pagamento dos 10% para os garçons,fica bem...Mais",Maravilhoso!,paularodrigues2014,"('Bela arquitetura e decoração. Atendimento excelente desde a recepção até a saída. Um amplo espaço para as crianças. Boa acústica, culinária refinada e para quem gosta de pimenta bem picante vale a pena experimentar.  O restaurante não aceita pagamento dos 10% para os garçons,fica bem...Mais', {'entities': [(5, 16, 'AMBIENTE'), (91, 114, 'AMBIENTE'), (120, 128, 'AMBIENTE'), (219, 230, 'GERAL'), (130, 139, 'COMIDA'), (170, 177, 'COMIDA'), (30, 41, 'SERVIÇO'), (60, 68, 'SERVIÇO')]})"
67922,Coco Bambu Park Shopping,0,5,2021-4-1,2021-4-8,"Tudo ótimo. A música estava agradável , ameiiiii o ambiente aconchegante. A comida uma delícia, perfeita.",Almoço de amigos,simonemateuso,"('Tudo ótimo. A música estava agradável , ameiiiii o ambiente aconchegante. A comida uma delícia, perfeita.', {'entities': [(14, 20, 'AMBIENTE'), (51, 59, 'AMBIENTE'), (76, 82, 'COMIDA')]})"
188895,Coco Bambu Conceito Vila Olímpia,0,5,2019-11-1,2019-11-24,"Tivemos um excelente atendimento do garçom Gustavo, que nos recepcionou com muita atenção. Nos proporcionou um atendimento realmente diferenciado.  Gostamos bastante das opções do buffet e de tudo em geral.  Ótima opção de refeição no Shopping Vila Olímpia. Procurem o Gustavo, o atendimento vale demais...Mais",Excelente atendimento e opções,Leandro O,"('Tivemos um excelente atendimento do garçom Gustavo, que nos recepcionou com muita atenção. Nos proporcionou um atendimento realmente diferenciado.  Gostamos bastante das opções do buffet e de tudo em geral.  Ótima opção de refeição no Shopping Vila Olímpia. Procurem o Gustavo, o atendimento vale demais...Mais', {'entities': [(180, 186, 'COMIDA'), (21, 32, 'SERVIÇO'), (36, 50, 'SERVIÇO'), (111, 122, 'SERVIÇO'), (269, 276, 'SERVIÇO'), (280, 291, 'SERVIÇO'), (235, 256, 'LOCALIZAÇÃO')]})"
62335,Coco Bambu Lago Sul,0,5,2015-10-1,2015-11-10,Onde se come muito bem custo beneficio recomendo fica próximo ao lago sul setor de clubes sul local lindo e bem gostoso para confraternização.,Restaurante aconchegante,Margarida A,"('Onde se come muito bem custo beneficio recomendo fica próximo ao lago sul setor de clubes sul local lindo e bem gostoso para confraternização.', {'entities': [(94, 99, 'GERAL'), (23, 38, 'PREÇO'), (65, 73, 'LOCALIZAÇÃO'), (83, 93, 'LOCALIZAÇÃO')]})"
106259,Coco Bambu Lago Sul,1,5,2020-2-1,2020-3-6,"Excelente comida! Tanto os frutos do mar quanto as carnes. Caipirinha de coco é imperdível! Mas está sempre cheio, principalmente almoço de domingo e feriados, para essas datas tem que chegar ao local antes das 12h para não pegar fila. Local familiar, com brinquedoteca, bela...Mais",Excelente!,daniellebsilveira,"('Excelente comida! Tanto os frutos do mar quanto as carnes. Caipirinha de coco é imperdível! Mas está sempre cheio, principalmente almoço de domingo e feriados, para essas datas tem que chegar ao local antes das 12h para não pegar fila. Local familiar, com brinquedoteca, bela...Mais', {'entities': [(256, 269, 'AMBIENTE'), (195, 200, 'GERAL'), (236, 241, 'GERAL'), (10, 16, 'COMIDA'), (27, 40, 'COMIDA'), (51, 57, 'COMIDA'), (59, 77, 'BEBIDA')]})"
141523,Coco Bambu Recife,0,5,2021-7-1,2021-7-7,"Restaurante ótimo, ambiente muito agradável, na ocasião em comemoração de aniversário de casamento, ótimos pratos e recepção, destacando o atendimento do garçom Ferraz, muito educado e atencioso!",Aniversário de casamento.,thiagocB8164MQ,"('Restaurante ótimo, ambiente muito agradável, na ocasião em comemoração de aniversário de casamento, ótimos pratos e recepção, destacando o atendimento do garçom Ferraz, muito educado e atencioso!', {'entities': [(19, 27, 'AMBIENTE'), (0, 11, 'GERAL'), (107, 113, 'COMIDA'), (116, 124, 'SERVIÇO'), (139, 150, 'SERVIÇO'), (154, 167, 'SERVIÇO')]})"
42690,Coco Bambu Frutos do Mar,0,4,2012-12-1,2013-4-22,"Excelente localização, atendimento e comida. Entretanto, a fila de espera lhe cansa... Passei cerca de 40 minutos em uma fila de espera para uma mesa! Mas depois que entramos, tudo foi flores!",Não fosse a fila...,Lorena V,"('Excelente localização, atendimento e comida. Entretanto, a fila de espera lhe cansa... Passei cerca de 40 minutos em uma fila de espera para uma mesa! Mas depois que entramos, tudo foi flores!', {'entities': [(37, 43, 'COMIDA'), (23, 34, 'SERVIÇO'), (10, 21, 'LOCALIZAÇÃO')]})"
138437,Coco Bambu Ribeirao Preto,0,5,2019-9-1,2019-9-28,"Fomos muito bem atendidos pelo Fred e a Renata!! Ambiente muito bom e confortável, comida excelente!!",Coco bambu ribeirão preto,Gabriela F,"('Fomos muito bem atendidos pelo Fred e a Renata!! Ambiente muito bom e confortável, comida excelente!!', {'entities': [(49, 57, 'AMBIENTE'), (83, 89, 'COMIDA'), (31, 35, 'SERVIÇO'), (40, 46, 'SERVIÇO')]})"
139091,Coco Bambu JK,0,5,2017-6-1,2017-7-4,"A comida é muito boa e bem servida, o lugarmuito aconchegante com boa música ao vivo, o atendimento do garçon Osmar foi excelente. Ótimo Custo benefício",Comida e atendimento ótimos,taniacris2017,"('A comida é muito boa e bem servida, o lugarmuito aconchegante com boa música ao vivo, o atendimento do garçon Osmar foi excelente. Ótimo Custo benefício', {'entities': [(70, 84, 'AMBIENTE'), (2, 8, 'COMIDA'), (88, 99, 'SERVIÇO'), (103, 115, 'SERVIÇO'), (137, 152, 'PREÇO')]})"
133890,Coco Bambu Lago Sul,1,2,2017-8-1,2017-11-7,"Nao gosto, usa receitas duvidosas com muito laticinios misturado com peixe, nao eh um restaurante de frutos do mar de raiz.Mais",caro e mistura lacteos com peixe no cardapio.,Carlos A,"('Nao gosto, usa receitas duvidosas com muito laticinios misturado com peixe, nao eh um restaurante de frutos do mar de raiz.Mais', {'entities': [(86, 97, 'GERAL'), (44, 54, 'COMIDA'), (69, 74, 'COMIDA'), (101, 114, 'COMIDA')]})"
74507,Coco Bambu Flamboyant,0,5,2014-6-1,2014-7-17,"Simplismente um luxo!!!! Uma delicia a comida, o ambiente, o atendimento, nao peguei fila nenhuma de espera, foi em uma terça feira de jogo do Brasil na copa, comemorar bodas de couro, me senti na beira mar, pois estava um ventinho gostoso, imuninação boa.",Lugar ideal para ir de casal,leticialuizam,"('Simplismente um luxo!!!! Uma delicia a comida, o ambiente, o atendimento, nao peguei fila nenhuma de espera, foi em uma terça feira de jogo do Brasil na copa, comemorar bodas de couro, me senti na beira mar, pois estava um ventinho gostoso, imuninação boa.', {'entities': [(49, 57, 'AMBIENTE'), (39, 45, 'COMIDA'), (61, 72, 'SERVIÇO')]})"
3502,Coco Bambu Flamboyant,0,5,2022-8-1,2022-8-1,"Sr. Lázaro, atendimento super excelente, pessoa muito agradável digno do padrão do estabelecimento, parabéns ao Coco Bambu e ao Sr. Lázaro pela dedicação.",10 anos casamento,595cristianec,"('Sr. Lázaro, atendimento super excelente, pessoa muito agradável digno do padrão do estabelecimento, parabéns ao Coco Bambu e ao Sr. Lázaro pela dedicação.', {'entities': [(83, 98, 'GERAL'), (112, 122, 'GERAL'), (0, 10, 'SERVIÇO'), (12, 23, 'SERVIÇO'), (128, 138, 'SERVIÇO')]})"
1103,Coco Bambu Recife,0,5,2018-6-1,2018-6-15,Ótimo atendimento Rafael muito atencioso  Comida excelente Vinho bom E o som ambiente está de acordo com a época,Caruaru ,Dautro R,"('Ótimo atendimento Rafael muito atencioso  Comida excelente Vinho bom E o som ambiente está de acordo com a época', {'entities': [(73, 85, 'AMBIENTE'), (42, 48, 'COMIDA'), (59, 64, 'BEBIDA'), (6, 17, 'SERVIÇO'), (18, 24, 'SERVIÇO')]})"
78223,Coco Bambu São José Do Rio Preto,0,5,2021-10-1,2021-10-31,"Nota 1000 em qualidade e atendimento, da simpática Fran! Equipe de parabéns!!!!!!!feliz em te-los em Rio Preto",Elogio,744ceciliak,"('Nota 1000 em qualidade e atendimento, da simpática Fran! Equipe de parabéns!!!!!!!feliz em te-los em Rio Preto', {'entities': [(25, 36, 'SERVIÇO'), (51, 55, 'SERVIÇO'), (57, 63, 'SERVIÇO'), (101, 110, 'LOCALIZAÇÃO')]})"
14581,Coco Bambu Frutos do Mar,0,4,2016-12-1,2016-12-15,"Já estive em algumas filiais da rede em São Paulo e Salvador, e posso afirmar que o restaurante de Fortaleza é o melhor de todos. Espaçoso, bem decorado, de frente para o mar, com atendimento top.  Os pratos tem o grande defeito de serem apenas...Mais",Melhor que as filiais,I7320MIfernandom,"('Já estive em algumas filiais da rede em São Paulo e Salvador, e posso afirmar que o restaurante de Fortaleza é o melhor de todos. Espaçoso, bem decorado, de frente para o mar, com atendimento top.  Os pratos tem o grande defeito de serem apenas...Mais', {'entities': [(157, 174, 'AMBIENTE'), (84, 95, 'GERAL'), (201, 207, 'COMIDA'), (180, 191, 'SERVIÇO'), (40, 49, 'LOCALIZAÇÃO'), (52, 60, 'LOCALIZAÇÃO'), (99, 108, 'LOCALIZAÇÃO')]})"
9874,Coco Bambu Meireles,0,5,2017-12-1,2017-12-11,"O Mota, um excelente garçom! Gentil, atencioso, rápido e muito alegre. A comida, como sempre, maravilhosa.",Excelente em tudo,Analu M,"('O Mota, um excelente garçom! Gentil, atencioso, rápido e muito alegre. A comida, como sempre, maravilhosa.', {'entities': [(73, 79, 'COMIDA'), (2, 6, 'SERVIÇO'), (21, 27, 'SERVIÇO')]})"
141134,Coco Bambu Frutos do Mar,0,5,2014-9-1,2014-9-12,"Restaurante maravilhoso, bons pratos, comida farta (até demais) e atendimento nota dez.Deveria ter pratos menores - sobra muita comida para duas pessoas. Tem serviço de manobrista que ajuda bastante em Fortaleza.",Frutos do Mar a vontade!!,WistonRomero,"('Restaurante maravilhoso, bons pratos, comida farta (até demais) e atendimento nota dez.Deveria ter pratos menores - sobra muita comida para duas pessoas. Tem serviço de manobrista que ajuda bastante em Fortaleza.', {'entities': [(0, 11, 'GERAL'), (30, 36, 'COMIDA'), (38, 44, 'COMIDA'), (99, 105, 'COMIDA'), (128, 134, 'COMIDA'), (66, 77, 'SERVIÇO'), (158, 165, 'SERVIÇO'), (169, 179, 'SERVIÇO'), (202, 211, 'LOCALIZAÇÃO')]})"
42084,Coco Bambu SP Market,0,5,2018-12-1,2018-12-18,"Atendimento muito bom, garçom -Alex, serviço em geral, comida deliciosa. Ambiente bom, aberto, decoração bonita e aconchegante. Maitre Nice, simpatica, atenciosa.",Jantar de aniversário,Monica U,"('Atendimento muito bom, garçom -Alex, serviço em geral, comida deliciosa. Ambiente bom, aberto, decoração bonita e aconchegante. Maitre Nice, simpatica, atenciosa.', {'entities': [(73, 81, 'AMBIENTE'), (55, 61, 'COMIDA'), (0, 11, 'SERVIÇO'), (23, 35, 'SERVIÇO'), (128, 139, 'SERVIÇO')]})"
34490,Coco Bambu Bahia,0,5,2018-10-1,2018-10-19,"Maravilhosooooooo!!! Lugar super gostoso,uma graça. Fomos atendidas por um garçom espetacular,chamado Mizael,por nós,apelidado de Miza. Comemos um espaguete delicioso com molho branco,espinafre e Camarões. Super indico a visita.",Ô delíciaaaaaa!!!,tatianaa484,"('Maravilhosooooooo!!! Lugar super gostoso,uma graça. Fomos atendidas por um garçom espetacular,chamado Mizael,por nós,apelidado de Miza. Comemos um espaguete delicioso com molho branco,espinafre e Camarões. Super indico a visita.', {'entities': [(21, 26, 'GERAL'), (147, 156, 'COMIDA'), (171, 183, 'COMIDA'), (184, 193, 'COMIDA'), (196, 204, 'COMIDA'), (75, 81, 'SERVIÇO'), (102, 108, 'SERVIÇO')]})"
158472,Coco Bambu Frutos do Mar,1,5,2019-12-1,2019-12-17,"Atendimento muito bom, estao de parabens, pelos esfoco e.decicacao em procurar o em atender o cliente, estou muito grato por toda a equipe coco Bambu..",14 anos de casados,488mundod,"('Atendimento muito bom, estao de parabens, pelos esfoco e.decicacao em procurar o em atender o cliente, estou muito grato por toda a equipe coco Bambu..', {'entities': [(139, 149, 'GERAL'), (0, 11, 'SERVIÇO')]})"
