Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations
93545,Coco Bambu Lago Sul,0,4,2014-12-1,2015-2-18,"A comida do Coco Bambu é deliciosa! É caro, mais vale o que paga. O único problema é q está sempre cheio. A espera geralmente é longa. Vou sempre e recomendo. O prato tradicional da casa é o camarão internacional, bem servido e maravilhoso!  Outra...Mais",Restaurante maravilhoso!,LigiaMaria2014,"('A comida do Coco Bambu é deliciosa! É caro, mais vale o que paga. O único problema é q está sempre cheio. A espera geralmente é longa. Vou sempre e recomendo. O prato tradicional da casa é o camarão internacional, bem servido e maravilhoso!  Outra...Mais', {'entities': [(12, 22, 'GERAL'), (2, 8, 'COMIDA'), (161, 178, 'COMIDA'), (191, 212, 'COMIDA'), (38, 42, 'PREÇO'), (49, 64, 'PREÇO')]})"
27855,Coco Bambu Vila Velha,0,5,2017-11-1,2017-11-4,"Agradecemos de coração ao excelente atendimento do garçom Lucas que fez toda diferença no nosso jantar!! Obrigada, Lucas!! Voltaremos, sim! E queremos ser atendidos por você! Excelente comida e um ambiente agradável!!!!",Excelência no atendimento que fez a diferença ,Marcelo de Andr... S,"('Agradecemos de coração ao excelente atendimento do garçom Lucas que fez toda diferença no nosso jantar!! Obrigada, Lucas!! Voltaremos, sim! E queremos ser atendidos por você! Excelente comida e um ambiente agradável!!!!', {'entities': [(197, 205, 'AMBIENTE'), (185, 191, 'COMIDA'), (36, 47, 'SERVIÇO'), (51, 63, 'SERVIÇO')]})"
113129,Coco Bambu Ribeirao Preto,0,4,2017-3-1,2017-5-27,"Ambiente refinado com excelente atendimento dos garçons. Vista externa muito bacana com árvores ao redor. Serve tanto para ambiente romântico, quanto para jantares em família e corporativos. O preço é cobrado dentro dos padrões do restaurante, alto! O mais agradável da noite na minha opinião...Mais",Vinho da casa Recomendado,davidcN6414SK,"('Ambiente refinado com excelente atendimento dos garçons. Vista externa muito bacana com árvores ao redor. Serve tanto para ambiente romântico, quanto para jantares em família e corporativos. O preço é cobrado dentro dos padrões do restaurante, alto! O mais agradável da noite na minha opinião...Mais', {'entities': [(0, 8, 'AMBIENTE'), (57, 62, 'AMBIENTE'), (123, 141, 'AMBIENTE'), (231, 242, 'GERAL'), (32, 55, 'SERVIÇO'), (193, 198, 'PREÇO')]})"
77344,Coco Bambu JK,0,5,2018-7-1,2018-7-2,"Excelente ambiente, garçom simpático e prestativo. Comida Boa apesar de certa demora, justificafa pela preparação do prato feito na hora.Comida saborosa. Recomendo!",Aniversario,alcindocabral,"('Excelente ambiente, garçom simpático e prestativo. Comida Boa apesar de certa demora, justificafa pela preparação do prato feito na hora.Comida saborosa. Recomendo!', {'entities': [(10, 18, 'AMBIENTE'), (51, 57, 'COMIDA'), (117, 122, 'COMIDA'), (137, 143, 'COMIDA'), (20, 26, 'SERVIÇO')]})"
165823,Coco Bambu Brasília Shopping,0,5,2016-5-1,2016-5-18,"Até hoje todas as vezes que fui a rede desse restaure a comida sempre está ótima, sempre com ótimos comentários, atendimento bom, comida boa, se nunca comeu em nem um dos restaurante Coco Bambu essa é a hora, tudo no cardápio é bom.",Bom como sempre,ytalanarjjara,"('Até hoje todas as vezes que fui a rede desse restaure a comida sempre está ótima, sempre com ótimos comentários, atendimento bom, comida boa, se nunca comeu em nem um dos restaurante Coco Bambu essa é a hora, tudo no cardápio é bom.', {'entities': [(45, 53, 'GERAL'), (171, 193, 'GERAL'), (56, 62, 'COMIDA'), (130, 136, 'COMIDA'), (217, 225, 'COMIDA'), (113, 124, 'SERVIÇO')]})"
92863,Coco Bambu Porto Alegre,1,5,2019-5-1,2019-6-4,"O Coco Bambu de Porto Alegre está à altura dos melhores da rede e da cidade. Pratos e coquetéis excelentes num ambiente bonito e acolhedor. Serviço de primeira. Vale cada centavo, cada minuto lá.","Comida, ambiente e serviço",462ricardog,"('O Coco Bambu de Porto Alegre está à altura dos melhores da rede e da cidade. Pratos e coquetéis excelentes num ambiente bonito e acolhedor. Serviço de primeira. Vale cada centavo, cada minuto lá.', {'entities': [(111, 119, 'AMBIENTE'), (2, 12, 'GERAL'), (77, 83, 'COMIDA'), (86, 95, 'BEBIDA'), (140, 147, 'SERVIÇO'), (161, 178, 'PREÇO'), (16, 28, 'LOCALIZAÇÃO')]})"
74250,Coco Bambu Conceito Barigui,1,5,2021-4-1,2021-4-29,"O restaurante é incrível, mas o atendimento do garçom YULIER superou todas as expectativas. Ele fez um excelente atendimento, zero defeitos.Mais",YULIER: atendimento nota mil.,LuizaE50,"('O restaurante é incrível, mas o atendimento do garçom YULIER superou todas as expectativas. Ele fez um excelente atendimento, zero defeitos.Mais', {'entities': [(2, 13, 'GERAL'), (32, 43, 'SERVIÇO'), (47, 60, 'SERVIÇO'), (113, 124, 'SERVIÇO')]})"
58118,Coco Bambu Bahia,0,5,2018-6-1,2018-6-6,"Ótimo atendimento dos garçons Reinaldo é Moraes!!! Música  ambiente, comida, tudo excelente!!! Certamente voltaremos.",Restaurante top!!!,Hamilton d,"('Ótimo atendimento dos garçons Reinaldo é Moraes!!! Música  ambiente, comida, tudo excelente!!! Certamente voltaremos.', {'entities': [(69, 75, 'COMIDA'), (6, 17, 'SERVIÇO'), (22, 47, 'SERVIÇO')]})"
183711,Coco Bambu Anália Franco,0,5,2017-10-1,2017-10-6,"Ótimo atendimento de todos inclusive do Garçom Everaldo. Ambiente Maravilhoso, tranquilo e Comida Deliciosa.",Aniversário de Casamento,Beta1505,"('Ótimo atendimento de todos inclusive do Garçom Everaldo. Ambiente Maravilhoso, tranquilo e Comida Deliciosa.', {'entities': [(57, 65, 'AMBIENTE'), (91, 97, 'COMIDA'), (6, 17, 'SERVIÇO'), (40, 55, 'SERVIÇO')]})"
109689,Coco Bambu Anhembi,0,5,2022-7-1,2022-7-1,"Gustavo nos atendeu muito bem, nos proporcionou um excelente jantar! Obrigado a todos pela experiência! Certamente voltaremos outras vezes!!",Jantar de aniversário,matheusaO4259VW,"('Gustavo nos atendeu muito bem, nos proporcionou um excelente jantar! Obrigado a todos pela experiência! Certamente voltaremos outras vezes!!', {'entities': [(0, 7, 'SERVIÇO')]})"
69475,Coco Bambu Bahia,0,4,2018-12-1,2018-12-11,A comida é uma delícia. Vale a +e na experimentar o prato  mais famoso Camarão  Internacional. Muito bom atendimento.,Comida excelente!,laiene16,"('A comida é uma delícia. Vale a +e na experimentar o prato  mais famoso Camarão  Internacional. Muito bom atendimento.', {'entities': [(2, 8, 'COMIDA'), (52, 57, 'COMIDA'), (105, 116, 'SERVIÇO')]})"
165658,Coco Bambu Brasília Shopping,0,5,2022-5-1,2022-5-5,"Fomos bem atendidos pelo Domingos, recomendo esse restaurante a todos em Brasília que buscam custo benefício",Ótimo Custo benefício,Matheusmmc,"('Fomos bem atendidos pelo Domingos, recomendo esse restaurante a todos em Brasília que buscam custo benefício', {'entities': [(50, 61, 'GERAL'), (25, 33, 'SERVIÇO'), (93, 108, 'PREÇO'), (73, 81, 'LOCALIZAÇÃO')]})"
22924,Coco Bambu Anália Franco,0,5,2018-6-1,2018-6-23,"Ambiente muito lindo Comida de muita qualidade Uma Boa musica ao vivo  Garçons atenciosos  Destaco o atendimento do garçom Bruno Romão  muito atencioso,educado,carismático Recomendo é procure o ótimo atendimento",Jantar Romântico ,Joao Gomes de F... F,"('Ambiente muito lindo Comida de muita qualidade Uma Boa musica ao vivo  Garçons atenciosos  Destaco o atendimento do garçom Bruno Romão  muito atencioso,educado,carismático Recomendo é procure o ótimo atendimento', {'entities': [(0, 8, 'AMBIENTE'), (55, 69, 'AMBIENTE'), (21, 27, 'COMIDA'), (71, 78, 'SERVIÇO'), (101, 112, 'SERVIÇO'), (116, 134, 'SERVIÇO'), (200, 211, 'SERVIÇO')]})"
181587,Coco Bambu Frutos do Mar,0,4,2015-11-1,2015-11-15,"Prato generoso para 2 pessoas! Muito saboroso, porém possui coentro e não especificam no cardápio! Como não gosto, tive que separar.",Camarão ao côco,Dayanedm,"('Prato generoso para 2 pessoas! Muito saboroso, porém possui coentro e não especificam no cardápio! Como não gosto, tive que separar.', {'entities': [(0, 5, 'COMIDA'), (60, 67, 'COMIDA'), (89, 97, 'COMIDA')]})"
148333,Coco Bambu Anhembi,0,5,2018-4-1,2018-4-25,"Como sempre superando nossas expectativas! Música  agradável, garçom Cesar muito atencioso e a comida sensacional! Com certeza  o melhor  restaurante de frutos do mar!  Por esses motivos estamos sempre voltando! Definitivamente vale a pena conhecer!",Data comemorativa ,Jairo P,"('Como sempre superando nossas expectativas! Música  agradável, garçom Cesar muito atencioso e a comida sensacional! Com certeza  o melhor  restaurante de frutos do mar!  Por esses motivos estamos sempre voltando! Definitivamente vale a pena conhecer!', {'entities': [(43, 49, 'AMBIENTE'), (138, 166, 'GERAL'), (95, 101, 'COMIDA'), (62, 74, 'SERVIÇO')]})"
186845,Coco Bambu Lago Sul,0,5,2018-8-1,2018-8-31,Exelente atendimento do carissimos marcos prato maravilhoso ! Com direito ao s mimos de comemoração de boldas,Comemorações ,Fernando N,"('Exelente atendimento do carissimos marcos prato maravilhoso ! Com direito ao s mimos de comemoração de boldas', {'entities': [(42, 47, 'COMIDA'), (9, 20, 'SERVIÇO'), (35, 41, 'SERVIÇO')]})"
178316,Coco Bambu Anhembi,0,5,2018-3-1,2018-3-3,"Ambiente agradável, comida ótima, preços acessíveis, atendimento profissional, simpatia dos garçons, em especial do Val. Nota 10.",Comemoração ,194eleni,"('Ambiente agradável, comida ótima, preços acessíveis, atendimento profissional, simpatia dos garçons, em especial do Val. Nota 10.', {'entities': [(0, 8, 'AMBIENTE'), (20, 26, 'COMIDA'), (53, 64, 'SERVIÇO'), (92, 99, 'SERVIÇO'), (116, 119, 'SERVIÇO'), (34, 40, 'PREÇO')]})"
183408,Coco Bambu Frutos do Mar,1,4,2017-12-1,2018-1-16,"Comida: Pedimos o bobô de camarão que estava excelente e muito bem servido e uma porção de filé mignon no molho quatro queijos que dá para uma pessoa e que estava excelente também. Atendimento: Bom e rápido. Pratos demoram um pouco, mas nada de mais....Mais",Restaurante ótimo,MaahClemente,"('Comida: Pedimos o bobô de camarão que estava excelente e muito bem servido e uma porção de filé mignon no molho quatro queijos que dá para uma pessoa e que estava excelente também. Atendimento: Bom e rápido. Pratos demoram um pouco, mas nada de mais....Mais', {'entities': [(0, 6, 'COMIDA'), (18, 33, 'COMIDA'), (91, 126, 'COMIDA'), (208, 214, 'COMIDA'), (181, 192, 'SERVIÇO')]})"
113575,Coco Bambu Botafogo Rio,0,5,2020-7-1,2020-7-30,"Fui com minha família comemorar o aniversário do meu esposo,ambiente impecável,tratamento esplêndido,destaque para a funcionária Rose e o gerente Cláudio  muito atenciosos e solícitos,sem falar na comida e sobremesas deliciosos,voltaremos sempre,meu nome é Deliene Castro",Aniversário do meu esposo,Desfrutandoavida23,"('Fui com minha família comemorar o aniversário do meu esposo,ambiente impecável,tratamento esplêndido,destaque para a funcionária Rose e o gerente Cláudio  muito atenciosos e solícitos,sem falar na comida e sobremesas deliciosos,voltaremos sempre,meu nome é Deliene Castro', {'entities': [(60, 68, 'AMBIENTE'), (197, 203, 'COMIDA'), (206, 216, 'COMIDA'), (117, 133, 'SERVIÇO'), (138, 153, 'SERVIÇO')]})"
70857,Coco Bambu Anália Franco,1,5,2018-9-1,2018-9-8,"Um almoço maravilhoso, superou as expectativas minha e da minha namorada. ótimo atendimento, principalmente do Luciano. Ótima comida recomendo a todos",Pedido de Namoro,Michel M,"('Um almoço maravilhoso, superou as expectativas minha e da minha namorada. ótimo atendimento, principalmente do Luciano. Ótima comida recomendo a todos', {'entities': [(126, 132, 'COMIDA'), (80, 91, 'SERVIÇO'), (111, 118, 'SERVIÇO')]})"
13915,Coco Bambu Águas Claras,3,4,2020-2-1,2020-2-22,"A rede Coco Bambu é paradoxal: se tornou conhecida pelos pratos de camarão mas estes são justamente o pior que eles têm a oferecer. Antes de ir a esta unidade da rede, já havia ido umas quatro vezes no restaurante do Lago sul.  Sempre pedi...Mais","Vá, mas não peça camarão. ",502andr_p,"('A rede Coco Bambu é paradoxal: se tornou conhecida pelos pratos de camarão mas estes são justamente o pior que eles têm a oferecer. Antes de ir a esta unidade da rede, já havia ido umas quatro vezes no restaurante do Lago sul.  Sempre pedi...Mais', {'entities': [(7, 17, 'GERAL'), (151, 158, 'GERAL'), (202, 213, 'GERAL'), (57, 74, 'COMIDA'), (217, 225, 'LOCALIZAÇÃO')]})"
126127,Coco Bambu Águas Claras,0,4,2018-4-1,2018-4-9,Fui para comemoração de um batizado e posso dizer que os atendentes foram super atenciosos e prestativos. As comidas estavam deliciosas. Recomendo,Excelente comida,Carla Juliana M,"('Fui para comemoração de um batizado e posso dizer que os atendentes foram super atenciosos e prestativos. As comidas estavam deliciosas. Recomendo', {'entities': [(109, 116, 'COMIDA'), (57, 67, 'SERVIÇO')]})"
29702,Coco Bambu Anhembi,1,5,2019-8-1,2019-8-31,"Maravilhoso adorei tudo no estabelecimento, comida, atendimento e instalações perfeitas, indico sem hesitar!",Adorei o serviço,Vitor M,"('Maravilhoso adorei tudo no estabelecimento, comida, atendimento e instalações perfeitas, indico sem hesitar!', {'entities': [(66, 77, 'AMBIENTE'), (27, 42, 'GERAL'), (44, 50, 'COMIDA'), (52, 63, 'SERVIÇO')]})"
73828,Coco Bambu Frutos do Mar,0,5,2017-10-1,2017-10-28,Estabelecimento ótimo!! Fomos atendidos pelos garçons Moises e Ronnys que proporcionaram uma experiência gastronômica fantástica!! Show de bola!!,Janta,Daniel C,"('Estabelecimento ótimo!! Fomos atendidos pelos garçons Moises e Ronnys que proporcionaram uma experiência gastronômica fantástica!! Show de bola!!', {'entities': [(0, 15, 'GERAL'), (105, 117, 'COMIDA'), (46, 69, 'SERVIÇO')]})"
184148,Coco Bambu Brasília Shopping,0,4,2016-2-1,2016-3-29,"Apesar do preço alto dos pratos, alguns são muito servidos e servem mais de 4 pessoas (camarão internacional, por exemplo). Assim, é possível comer bem, num lugar agradável por um preço justo. No almoço, funciona como buffet, com muitas opções, mas um pouco caro (~R$...Mais","Um dos poucos restaurantes finos que ainda se pode comer bem pagando ""pouco""",Leonardo_BSB,"('Apesar do preço alto dos pratos, alguns são muito servidos e servem mais de 4 pessoas (camarão internacional, por exemplo). Assim, é possível comer bem, num lugar agradável por um preço justo. No almoço, funciona como buffet, com muitas opções, mas um pouco caro (~R$...Mais', {'entities': [(157, 162, 'GERAL'), (25, 31, 'COMIDA'), (87, 108, 'COMIDA'), (10, 15, 'PREÇO'), (180, 191, 'PREÇO'), (258, 262, 'PREÇO')]})"
96615,Coco Bambu Flamboyant,0,5,2019-6-1,2019-6-3,"Fomos muito bem atendido pelo Junior ( flamenguista), aambiente aconchegante e a comida estava otimaaaaa.",Jantar com a esposa linda e maravilhosa.,Aquiles B,"('Fomos muito bem atendido pelo Junior ( flamenguista), aambiente aconchegante e a comida estava otimaaaaa.', {'entities': [(54, 63, 'AMBIENTE'), (81, 87, 'COMIDA'), (30, 36, 'SERVIÇO')]})"
117927,Coco Bambu Anália Franco,0,5,2017-5-1,2018-3-3,"Excelente cardápio, ambiente e serviço. Ambiente aconchegante. Porções grandes, servem confortavelmente dois adultos",Excelente,Ricardo P,"('Excelente cardápio, ambiente e serviço. Ambiente aconchegante. Porções grandes, servem confortavelmente dois adultos', {'entities': [(20, 28, 'AMBIENTE'), (40, 48, 'AMBIENTE'), (10, 18, 'COMIDA'), (63, 70, 'COMIDA'), (31, 38, 'SERVIÇO')]})"
169237,Coco Bambu Meireles,1,4,2016-10-1,2016-12-3,"Coco bambu é sempre bom, muitos pratos excelentes , como peixada cearense , carne do sol sertaneja etc...  O pudim de lá é muito bom.  Não gosto muito do coco bambu meireles devido ser muito lotado para pegar uma mesa, mas fora isso me agrada...Mais",Ambiente bom ,rafaelgurgelrg,"('Coco bambu é sempre bom, muitos pratos excelentes , como peixada cearense , carne do sol sertaneja etc...  O pudim de lá é muito bom.  Não gosto muito do coco bambu meireles devido ser muito lotado para pegar uma mesa, mas fora isso me agrada...Mais', {'entities': [(0, 10, 'GERAL'), (154, 164, 'GERAL'), (32, 38, 'COMIDA'), (57, 73, 'COMIDA'), (76, 98, 'COMIDA'), (109, 114, 'COMIDA'), (165, 173, 'LOCALIZAÇÃO')]})"
50199,Coco Bambu Londrina,1,5,2020-1-1,2020-1-9,"Prato camarão de olinda p/ 2 pessoas bem servido, rende até 4 pessoas. Pink lemonade é super refrescante e vem grande quantidade. O som agradável, ambiente confortável e climatizado. Bem atendidas pelo garçom Herik.",Almoço em família,paulafD6010LB,"('Prato camarão de olinda p/ 2 pessoas bem servido, rende até 4 pessoas. Pink lemonade é super refrescante e vem grande quantidade. O som agradável, ambiente confortável e climatizado. Bem atendidas pelo garçom Herik.', {'entities': [(132, 135, 'AMBIENTE'), (147, 155, 'AMBIENTE'), (0, 23, 'COMIDA'), (71, 84, 'BEBIDA'), (202, 214, 'SERVIÇO')]})"
187587,Coco Bambu Lago Sul,0,5,2018-6-1,2018-6-3,"Comemos nesse restaurante com a família que vamos com uma certa frequência, apesar de não ser barato. Fomos bem atendidos pelo garçom  Pedro que foi muito atencioso. Comida excelente!",Comida boa,722vivianel,"('Comemos nesse restaurante com a família que vamos com uma certa frequência, apesar de não ser barato. Fomos bem atendidos pelo garçom  Pedro que foi muito atencioso. Comida excelente!', {'entities': [(14, 25, 'GERAL'), (166, 172, 'COMIDA'), (94, 100, 'PREÇO')]})"
87154,Coco Bambu Lago Sul,0,5,2016-3-1,2016-3-23,"Os pratos são bem servidos em Media 6 pessoas bem servidas. Comida maravilhosa,vista para o lago. Serve carnes e frango mais a proposta o forte são os mariscos. Na varanda costuma ter música ao vivo mpb cobram por isso por pessoa. Talvez seja o maior...Mais",Melhor restaurante para grupos ou famílias ,Clinica M,"('Os pratos são bem servidos em Media 6 pessoas bem servidas. Comida maravilhosa,vista para o lago. Serve carnes e frango mais a proposta o forte são os mariscos. Na varanda costuma ter música ao vivo mpb cobram por isso por pessoa. Talvez seja o maior...Mais', {'entities': [(79, 84, 'AMBIENTE'), (184, 198, 'AMBIENTE'), (3, 9, 'COMIDA'), (60, 66, 'COMIDA'), (104, 119, 'COMIDA'), (151, 159, 'COMIDA')]})"
88717,Coco Bambu Meireles,0,4,2014-5-1,2014-7-9,"Jantamos no Coco Bambu e gostamos muito do atendimento, rápido, do espaço amplo do restaurante. Comemos uns camarões com molho de côco de entrada que estavam bem gostosos. O prato principal era um estilo escondidinho de camarão para 2 pessoas, que serviu para 4 muito...Mais",Pratos grandes e com preços justos,Leonardo G,"('Jantamos no Coco Bambu e gostamos muito do atendimento, rápido, do espaço amplo do restaurante. Comemos uns camarões com molho de côco de entrada que estavam bem gostosos. O prato principal era um estilo escondidinho de camarão para 2 pessoas, que serviu para 4 muito...Mais', {'entities': [(12, 22, 'GERAL'), (83, 94, 'GERAL'), (108, 134, 'COMIDA'), (174, 179, 'COMIDA'), (204, 227, 'COMIDA'), (43, 54, 'SERVIÇO')]})"
94195,Coco Bambu Londrina,0,5,2019-11-1,2019-11-2,"Restaurante excepcional! Um dos melhores de Londrina com certeza. Drinks bons, comida muito saborosa sem falar no atendimento excelente do Rodrigo Pandolfo!! Muito bom. Voltaremos com certeza.",Atendimento excelente!!,ThomazPaschoal,"('Restaurante excepcional! Um dos melhores de Londrina com certeza. Drinks bons, comida muito saborosa sem falar no atendimento excelente do Rodrigo Pandolfo!! Muito bom. Voltaremos com certeza.', {'entities': [(0, 11, 'GERAL'), (79, 85, 'COMIDA'), (66, 72, 'BEBIDA'), (114, 125, 'SERVIÇO'), (139, 155, 'SERVIÇO'), (44, 52, 'LOCALIZAÇÃO')]})"
106086,Coco Bambu Lago Sul,0,5,2014-11-1,2014-12-2,"Comida boa e farta! Muito gostosa, com ambiente agradável e bom atendimento! A vista para o Lago é maravilhosa!",Muito bom!,Tiagoirber,"('Comida boa e farta! Muito gostosa, com ambiente agradável e bom atendimento! A vista para o Lago é maravilhosa!', {'entities': [(39, 47, 'AMBIENTE'), (79, 84, 'AMBIENTE'), (0, 6, 'COMIDA'), (64, 75, 'SERVIÇO')]})"
95580,Coco Bambu Recife,0,4,2018-7-1,2018-7-14,"Ambiente com boa música, boa comida e um excelente atendimento praticado por Edmilson, inclusive indicando pratos que agradaram a todos.",Muito bom,Tulio S,"('Ambiente com boa música, boa comida e um excelente atendimento praticado por Edmilson, inclusive indicando pratos que agradaram a todos.', {'entities': [(0, 8, 'AMBIENTE'), (17, 23, 'AMBIENTE'), (107, 113, 'COMIDA'), (51, 62, 'SERVIÇO'), (77, 85, 'SERVIÇO')]})"
63496,Coco Bambu Brasília Shopping,0,5,2022-8-1,2022-8-1,"Fomos atendidos pelo Domingos Silva, muito atencioso, comida muito boa e ambiente agradável. RecomendoMais",Almoço dia dos pais,E8565MFrodrigom,"('Fomos atendidos pelo Domingos Silva, muito atencioso, comida muito boa e ambiente agradável. RecomendoMais', {'entities': [(73, 81, 'AMBIENTE'), (54, 60, 'COMIDA'), (21, 35, 'SERVIÇO')]})"
24005,Coco Bambu Frutos do Mar,0,4,2016-6-1,2016-7-7,"Fomos em 4 pessoas jantar e comemorar o aniversário de uma delas. Pedimos o camarão empanado ,delicioso.Deu para 3 pessoas comerem bem .A apresentação do prato é a mesma da foto, com camarões grandes, arroz à grega, etc.Atendimento muito bom.  Como se tratava de aniversário,...Mais",Camarão delicioso,BernadeteP24,"('Fomos em 4 pessoas jantar e comemorar o aniversário de uma delas. Pedimos o camarão empanado ,delicioso.Deu para 3 pessoas comerem bem .A apresentação do prato é a mesma da foto, com camarões grandes, arroz à grega, etc.Atendimento muito bom.  Como se tratava de aniversário,...Mais', {'entities': [(76, 92, 'COMIDA'), (154, 159, 'COMIDA'), (183, 191, 'COMIDA'), (201, 214, 'COMIDA'), (220, 231, 'SERVIÇO')]})"
