Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations
81406,Coco Bambu Meireles,0,5,2021-8-1,2021-8-21,"Pizza excelente, atendimento perfeito, porém a música muito chata. E poderia ser menos de 100 caracteres para descrever isso.",Jantar,RiccardoS1715,"('Pizza excelente, atendimento perfeito, porém a música muito chata. E poderia ser menos de 100 caracteres para descrever isso.', {'entities': [(47, 53, 'AMBIENTE'), (0, 5, 'COMIDA'), (17, 28, 'SERVIÇO')]})"
136035,Coco Bambu Restaurante,0,5,2019-2-1,2019-2-24,Comida excelente e atendimento perfeito do garçom Anderson!! O maître José Luís visitou a mesa e nos deu atenção sobre cardápio!! Muito bom!,Formatura Thaisa,dinizrd,"('Comida excelente e atendimento perfeito do garçom Anderson!! O maître José Luís visitou a mesa e nos deu atenção sobre cardápio!! Muito bom!', {'entities': [(0, 6, 'COMIDA'), (119, 127, 'COMIDA'), (19, 30, 'SERVIÇO'), (43, 58, 'SERVIÇO'), (63, 79, 'SERVIÇO')]})"
23274,Coco Bambu Restaurante,0,5,2019-10-1,2019-10-24,"Comida excelente, ambiente agradável e garçons (Hernandes e José Luis) muitíssimo hábeis. Recomendo muito!",Almoço,Mauricio J,"('Comida excelente, ambiente agradável e garçons (Hernandes e José Luis) muitíssimo hábeis. Recomendo muito!', {'entities': [(18, 26, 'AMBIENTE'), (0, 6, 'COMIDA'), (39, 46, 'SERVIÇO'), (48, 57, 'SERVIÇO'), (60, 69, 'SERVIÇO')]})"
50698,Coco Bambu Anália Franco,3,4,2020-2-1,2020-5-14,"Bom os drinks oferecidos no happy, porções boas porém com pouca, mas pouca quantidade, porém o preço é condizente a uma porção bem servida. Métri muito atencioso, porém os garçons nem tanto.",Rappy hour,cleberossi4646,"('Bom os drinks oferecidos no happy, porções boas porém com pouca, mas pouca quantidade, porém o preço é condizente a uma porção bem servida. Métri muito atencioso, porém os garçons nem tanto.', {'entities': [(35, 42, 'COMIDA'), (120, 126, 'COMIDA'), (7, 13, 'BEBIDA'), (28, 33, 'BEBIDA'), (140, 145, 'SERVIÇO'), (172, 179, 'SERVIÇO'), (95, 100, 'PREÇO')]})"
65270,Coco Bambu São Luís,0,5,2018-6-1,2018-7-9,Ótimo lugar para comemorar aniversários! Sugestão: pudim! Por favor!! Prove o pudim!♥️ Possui sabor diferenciado e um bom custo.,Aniversários,Luana_Cantanhede,"('Ótimo lugar para comemorar aniversários! Sugestão: pudim! Por favor!! Prove o pudim!♥️ Possui sabor diferenciado e um bom custo.', {'entities': [(6, 11, 'GERAL'), (51, 56, 'COMIDA'), (122, 127, 'PREÇO')]})"
152144,Coco Bambu Sul Restaurante,0,5,2014-1-1,2014-1-21,"Os pratos de camarão são sensacionais. Independente de qual prato escolher, não vai se arrepender. O preço é um pouco elevado, mas vale cada centavo.",Um dos melhores restaurantes de Fortaleza,gerlylopes,"('Os pratos de camarão são sensacionais. Independente de qual prato escolher, não vai se arrepender. O preço é um pouco elevado, mas vale cada centavo.', {'entities': [(3, 9, 'COMIDA'), (13, 20, 'COMIDA'), (60, 65, 'COMIDA'), (101, 106, 'PREÇO'), (136, 148, 'PREÇO')]})"
107784,Coco Bambu Iguatemi Fortaleza,1,5,2021-1-1,2021-1-10,"Uma tarde muito agradável com a minha melhor amiga e no melhor lugar de Fortaleza e com o melhor garçom Elieser. Além de nos atender perfeitamente, ainda é um excelente fotógrafo.",Almoço das Amigas,B9094CRemanuelac,"('Uma tarde muito agradável com a minha melhor amiga e no melhor lugar de Fortaleza e com o melhor garçom Elieser. Além de nos atender perfeitamente, ainda é um excelente fotógrafo.', {'entities': [(63, 68, 'GERAL'), (97, 111, 'SERVIÇO'), (72, 81, 'LOCALIZAÇÃO')]})"
126809,Coco Bambu Manaus,0,5,2018-2-1,2018-2-11,Excelente atendimento dos garçons incluindo o garçom Senna que deu uma atenção todo especial.🦐🎉😋😋😋,Almoço ,Dayana S,"('Excelente atendimento dos garçons incluindo o garçom Senna que deu uma atenção todo especial.🦐🎉😋😋😋', {'entities': [(10, 21, 'SERVIÇO'), (26, 33, 'SERVIÇO'), (46, 58, 'SERVIÇO')]})"
140428,Coco Bambu Brasília Shopping,0,5,2018-3-1,2018-3-18,Acho que deu tudo certo. O atendimento foi bom e a comida estava em boa quantidade e gostosa :3. Recomendo,Foi massa,Pedro S,"('Acho que deu tudo certo. O atendimento foi bom e a comida estava em boa quantidade e gostosa :3. Recomendo', {'entities': [(51, 57, 'COMIDA'), (27, 38, 'SERVIÇO')]})"
115209,Coco Bambu Market Place,0,4,2016-12-1,2016-12-21,O almoço estava mais uma vez maravilhoso.  Camarão com coco de entrada - fantástico.  Moqueca de camarão - fantástica sobremesa de cocada quente estava muito muito delicia!!,Almoço delicioso,EricaA1684,"('O almoço estava mais uma vez maravilhoso.  Camarão com coco de entrada - fantástico.  Moqueca de camarão - fantástica sobremesa de cocada quente estava muito muito delicia!!', {'entities': [(2, 8, 'COMIDA'), (43, 59, 'COMIDA'), (63, 70, 'COMIDA'), (86, 104, 'COMIDA'), (118, 127, 'COMIDA'), (131, 144, 'COMIDA')]})"
58017,Coco Bambu Lago Sul,0,4,2014-6-1,2014-9-1,"O ambiente é muito acolhedor. A comida é muito bem feita e as porções são bem generosas. O preço é acessível, mas é necessário fazer reserva, caso contrário terá que enfrentar uma longa fila de espera.",Ótimo lugar para comemorações,Gildenice2014,"('O ambiente é muito acolhedor. A comida é muito bem feita e as porções são bem generosas. O preço é acessível, mas é necessário fazer reserva, caso contrário terá que enfrentar uma longa fila de espera.', {'entities': [(2, 10, 'AMBIENTE'), (32, 38, 'COMIDA'), (62, 69, 'COMIDA'), (91, 96, 'PREÇO')]})"
74125,Coco Bambu Frutos do Mar,0,5,2016-5-1,2016-5-18,"O Coco Bambu é um restaurante de qualidade, pratos servidos com bastante fartura e os preços são relativamente competitivos se dividirmos pelo número de pessoas que podem se servir com eles.",A melhor rede de restaurantes de frutos do mar que já conheci,Julio S,"('O Coco Bambu é um restaurante de qualidade, pratos servidos com bastante fartura e os preços são relativamente competitivos se dividirmos pelo número de pessoas que podem se servir com eles.', {'entities': [(2, 12, 'GERAL'), (18, 29, 'GERAL'), (44, 50, 'COMIDA'), (86, 92, 'PREÇO')]})"
128072,Coco Bambu Lago Sul,0,5,2018-6-1,2018-6-4,"Camarão internacional, prato perfeito. Melhor Petit gateau de Brasília... Atendimento impecável, super recomendo!",Recomendado,Ana V,"('Camarão internacional, prato perfeito. Melhor Petit gateau de Brasília... Atendimento impecável, super recomendo!', {'entities': [(0, 21, 'COMIDA'), (23, 28, 'COMIDA'), (46, 58, 'COMIDA'), (74, 85, 'SERVIÇO'), (62, 70, 'LOCALIZAÇÃO')]})"
83749,Coco Bambu Meireles,1,5,2020-10-1,2020-10-20,"Atendimento da DÉBORA excelente, extremamente educada. Os pratos estavam shows, Camarao internacional e File coco bambu. 🥰",Aniversário de casamento,anacB434VH,"('Atendimento da DÉBORA excelente, extremamente educada. Os pratos estavam shows, Camarao internacional e File coco bambu. 🥰', {'entities': [(58, 64, 'COMIDA'), (80, 101, 'COMIDA'), (104, 119, 'COMIDA'), (0, 11, 'SERVIÇO'), (15, 21, 'SERVIÇO')]})"
134992,Coco Bambu Águas Claras,0,4,2017-7-1,2017-8-9,"Camarao internacional é o mais conhecido, mas o camarão mediterrâneo é o mais gostoso! O frapuccino também é maravilhoso! Nunca me arrependi de arriscar um prato diferente la. Ambiente lindo! Vive lotado,tem que chegar cedo aos finais de semana ou ir com disposição para espera",Uma delícia!,Larissa_VPA,"('Camarao internacional é o mais conhecido, mas o camarão mediterrâneo é o mais gostoso! O frapuccino também é maravilhoso! Nunca me arrependi de arriscar um prato diferente la. Ambiente lindo! Vive lotado,tem que chegar cedo aos finais de semana ou ir com disposição para espera', {'entities': [(176, 184, 'AMBIENTE'), (0, 21, 'COMIDA'), (48, 68, 'COMIDA'), (89, 99, 'COMIDA'), (156, 161, 'COMIDA')]})"
41460,Coco Bambu Águas Claras,0,4,2021-5-1,2021-5-9,"O restaurante tem um cardápio variado de comidas e bebidas. Também possui cupons em seu próprio aplicativo o que deixa alguns pratos com um bom custo-beneficio. Infelizmente, o meu prato (camarão de Itamaracá) chegou após uma hora da realização do pedido. Mantenho a classificação de...Mais","Prato saboroso, mas demorado.",458felipet,"('O restaurante tem um cardápio variado de comidas e bebidas. Também possui cupons em seu próprio aplicativo o que deixa alguns pratos com um bom custo-beneficio. Infelizmente, o meu prato (camarão de Itamaracá) chegou após uma hora da realização do pedido. Mantenho a classificação de...Mais', {'entities': [(2, 13, 'GERAL'), (21, 29, 'COMIDA'), (41, 48, 'COMIDA'), (126, 132, 'COMIDA'), (181, 186, 'COMIDA'), (188, 208, 'COMIDA'), (51, 58, 'BEBIDA'), (74, 80, 'PREÇO'), (144, 159, 'PREÇO')]})"
110519,Coco Bambu Bahia,0,5,2015-12-1,2015-12-14,"Um dos melhores restaurantes de Salvador sem duvida. A fila de espera vale a pena. Comida boa, preço relativamente bom. Atendimento perfeito.",Sempre muito bom.,PabloLuizMartins,"('Um dos melhores restaurantes de Salvador sem duvida. A fila de espera vale a pena. Comida boa, preço relativamente bom. Atendimento perfeito.', {'entities': [(16, 28, 'GERAL'), (83, 89, 'COMIDA'), (120, 131, 'SERVIÇO'), (95, 100, 'PREÇO'), (32, 40, 'LOCALIZAÇÃO')]})"
167272,Coco Bambu Porto Alegre,0,5,2017-10-1,2017-10-21,"Tudo maravilhoso atendimento nota 10 do seu Ari ,drinks perfeitos e porções bem servidas .Preco compatível.",Jantar romântico ,andreazilles,"('Tudo maravilhoso atendimento nota 10 do seu Ari ,drinks perfeitos e porções bem servidas .Preco compatível.', {'entities': [(68, 75, 'COMIDA'), (49, 55, 'BEBIDA'), (17, 28, 'SERVIÇO'), (40, 47, 'SERVIÇO')]})"
105929,Coco Bambu Porto Alegre,0,5,2018-8-1,2018-8-23,Local ótimo... pratos deliciosos e atendimento excelente do Jean e Moacir!! Vale muito a pena! Voltaremos sempre!,Jantar ,Camila C,"('Local ótimo... pratos deliciosos e atendimento excelente do Jean e Moacir!! Vale muito a pena! Voltaremos sempre!', {'entities': [(0, 5, 'GERAL'), (15, 21, 'COMIDA'), (35, 46, 'SERVIÇO'), (60, 64, 'SERVIÇO'), (67, 73, 'SERVIÇO')]})"
108617,Coco Bambu Frutos do Mar,0,5,2018-9-1,2018-9-29,"Lugar agradável,  serviço impecável,  fomos atendidas pelo Maia, muito simpático,  sempre atento às nossas solicitações. Os pratos são super bem servidos e uma delícia.",Excelente,336susanae,"('Lugar agradável,  serviço impecável,  fomos atendidas pelo Maia, muito simpático,  sempre atento às nossas solicitações. Os pratos são super bem servidos e uma delícia.', {'entities': [(0, 5, 'GERAL'), (124, 130, 'COMIDA'), (18, 25, 'SERVIÇO'), (59, 63, 'SERVIÇO')]})"
166610,Coco Bambu JK,0,4,2015-4-1,2015-4-21,"O restaurante é muito agradável, espaçoso, o atendimento agradável, a comida boa e os preços razoáveis. As porções são generosas, podendo ser dividido por 2 ou até 3 pessoas. O Camarão ao curry e o Peixe crocante ao coco, pratos pedidos pelo nosso grupo, estavam...Mais",Almoço de Amigos,Miriam F,"('O restaurante é muito agradável, espaçoso, o atendimento agradável, a comida boa e os preços razoáveis. As porções são generosas, podendo ser dividido por 2 ou até 3 pessoas. O Camarão ao curry e o Peixe crocante ao coco, pratos pedidos pelo nosso grupo, estavam...Mais', {'entities': [(2, 13, 'GERAL'), (70, 76, 'COMIDA'), (107, 114, 'COMIDA'), (177, 193, 'COMIDA'), (198, 220, 'COMIDA'), (222, 228, 'COMIDA'), (45, 56, 'SERVIÇO'), (86, 92, 'PREÇO')]})"
73725,Coco Bambu Conceito Barigui,0,5,2021-11-1,2021-11-10,"Além do ambiente e comida sempre impecáveis, quero deixar um elogio especial para a Fran e Bia que tornaram a nossa experiência melhor ainda. Muito atenciosas e queridas. Voltaremos em breve.Mais",Maravilhoso,Lilihey,"('Além do ambiente e comida sempre impecáveis, quero deixar um elogio especial para a Fran e Bia que tornaram a nossa experiência melhor ainda. Muito atenciosas e queridas. Voltaremos em breve.Mais', {'entities': [(8, 16, 'AMBIENTE'), (19, 25, 'COMIDA'), (84, 88, 'SERVIÇO'), (91, 94, 'SERVIÇO')]})"
96157,Coco Bambu Meireles,0,5,2013-11-1,2014-9-19,"Restaurante ótimo, aconchegante.. nem parece que estava na praia! Pratos deliciosos e boa aparência.",Ótimo!,MonielleMateo,"('Restaurante ótimo, aconchegante.. nem parece que estava na praia! Pratos deliciosos e boa aparência.', {'entities': [(0, 11, 'GERAL'), (66, 72, 'COMIDA'), (59, 64, 'LOCALIZAÇÃO')]})"
142483,Coco Bambu Porto Alegre,0,5,2018-11-1,2018-11-28,"Lugar agradável, atendimento razoável, música boa e comida que segue o mesmo padrão dos outros restaurantes da rede Cocobambu. Sempre uma boa opção.",Padrão Cocobambu ,kyka_cm,
179317,Coco Bambu Sul Restaurante,0,5,2018-9-1,2018-9-20,"Melhor local para uma boa janta, na cidade de Fortaleza!!! Bom atendimento e boa receptividade!! Garçom show",Top,GustavoC4366,
145562,Coco Bambu JK,2,5,2017-2-1,2017-2-7,"Fomos jantar um sábado à noite. Grupo de seis pessoas. Fizemos reserva. O local é bem agradável, com iluminação suave e boa música. A comida é muito boa e o forte da casa são os pratos com camarão e frutos do mar. As porções são...Mais","Local muito agradável para jantar em grupo, comida de mar",SanchesA111,
72361,Coco Bambu Sul Restaurante,1,5,2017-12-1,2017-12-22,"As instalações são excelentes, com amplos ambientes climatizados e varandas externas com temperatura ambiente. O cardápio é variado, com destaque para os pratos de camarão e frutos do mar.  De entrada, o pastel socadinho de camarão é imperdível. Muito bom também o couvert especial.  Os...Mais",TUDO MUITO BOM,Papis53,
17087,Coco Bambu Ribeirao Preto,1,5,2019-9-1,2019-9-5,"Ótima comida, ambiente, atendimento excelente realizado pelo garçom Raynan, excelente opção para datas comemorativas.",Jantar em família,Macastro10,
6689,Coco Bambu Campinas,0,5,2017-8-1,2017-8-31,"O restaurante fica no shopping iguatemi. O atendimento é ótimo e rápido, além de os garçons serem muito educados. O prato para três pessoas serve quatro, acredite kk. Recomendo, para quem não se importa de pagar pelo bom!",Excelente!,ragazzonir,
75280,Coco Bambu Porto Alegre,0,5,2019-10-1,2019-10-2,"Pratos deliciosos!Restaurante muito aconchegante , e fomos muito bem atendidos pelo Cumim Diego ,muito atencioso e prestativo . Vamos retornar com certeza ! Recomendamos ..",Excelente atendimento,L5ri22a,
174574,Coco Bambu Restaurante,0,5,2021-1-1,2021-1-26,"Os melhores pratos, sabor incomparável e o atendimento sensacional! Gabriel e Nádia, vocês são incríveis!",Melhor restaurante de BH!,rafaelo721,
103761,Coco Bambu Conceito Vila Olímpia,0,5,2019-12-1,2019-12-28,"Nossa experiência foi maravilhosa no qual foram 4 casais. O serviço dos garçons foi ótimo, sempre dispostos, sem atrasos nos pedidos  e os pratos pedidos vieram saborosos e nos serviram muito bem. A bebida é bem servida tbm. Parabéns ao Lino e Ramon a frente...Mais",Jantar entre amigos,Kelvin_Maues,
69894,Coco Bambu Lago Sul,0,4,2016-9-1,2016-9-26,"Pessoalmente, prefiro esse Coco Bambu às margens do Lago... O ambiente do restaurante é extremamente agradável e a vista muito aprazível!!!      Se lá estiver num dia de sol, de lua cheia ou na hora do por do sol....... poderá confirmar esta belíssima vista do Lago...Mais",O prazer de lá estar sempre é renovado a cada ida!!!,MGPAB,
153225,Coco Bambu Floripa,1,5,2021-11-1,2021-11-14,"A comida estava ótimo, assim como a apresentação do prato. Drinks ótimos. O atendimento do garçom Mikael foi perfeito, extremamente atencioso e simpático!",Lugar maravilhoso e ótimo atendimento,gabrielacO741EB,
158911,Coco Bambu Ribeirao Preto,0,5,2022-7-1,2022-7-1,Fomos muito bem atendidos pelo garçom Gustavo. Primeira vez que visitamos o Coco Bambu e adoramos. Prato principal ótimo e bolo de cortesia maravilhoso.,Aniversário,Denis Rafael S,
148382,Coco Bambu - Dom Pastel,1,5,2019-8-1,2019-8-15,"Chegamos no início do atendimento, tudo pronto e organizado equipe unida com atendimento excelente. Atendimento realizado pelo Eduardo, obrigado por tirar nossas dúvidas. Show",Equipe 10,Trail496188,
26699,Coco Bambu JK,0,4,2014-8-1,2014-8-20,Estive sabado 16/08 com minha familia e adoramos a nossa escolha para o sabado! pedimos de entrada o famoso camarão jangadeiro (foto em anexo) e foi a melhor pedida. como chegamos 12:20 nossa espera foi e menos de 10min para nos colocarem em uma mesa...Mais,Otima escolha para frutos do mar em SP,655kiliann,
139801,Coco Bambu - Dom Pastel,0,5,2018-1-1,2018-1-2,"Ambiente sofisticado; comida boa e rápida, preço razoável; musica boa; ótimo atendimento do garçom Darley.",Jantar,thaisarakaki,
19573,Coco Bambu Flamboyant,0,5,2016-2-1,2016-3-15,"Ótimo restaurante! Comidas deliciosas, funcionários atenciosos e cordiais! Qualquer prato vale a pena! Sempre uma boa opção! Recomendo!",Excelente!,Ana F,
5445,Coco Bambu Brasília Shopping,2,5,2018-5-1,2018-5-3,"Excelente ambiente, boa comida, preço razoável, boa carta de vinhos. Música excelente e bom atendimento!","Boa comida, preço honesto!",lucianakramer,
