Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations
167688,Coco Bambu JK,1,5,2018-7-1,2018-7-23,A minutos do parque do ibirapuera esta esse excelente restaurante de raizes nordestinas que traz em sua bagagem os jeitinho gostoso do nordeste em seus pratos. Do fantastico camarão internacional ao delicioso cheesburguer o que você escolher é uma boa pedida.  Sempre cheio nos horarios...Mais,Um pedaço do nordeste no meio de São Paulo,RickDomin,"('A minutos do parque do ibirapuera esta esse excelente restaurante de raizes nordestinas que traz em sua bagagem os jeitinho gostoso do nordeste em seus pratos. Do fantastico camarão internacional ao delicioso cheesburguer o que você escolher é uma boa pedida.  Sempre cheio nos horarios...Mais', {'entities': [(54, 65, 'GERAL'), (152, 158, 'COMIDA'), (174, 195, 'COMIDA'), (209, 221, 'COMIDA'), (13, 33, 'LOCALIZAÇÃO')]})"
130501,Coco Bambu Sul Restaurante,1,5,2019-9-1,2019-9-14,"Ronaldo ótimo funcionário,  melhor atendimento muito atencioso ,metrô maciel veio a mesa deu uma boa atenção atendimento e jantar cerveja mais gelada da cidade melhor restaurante da cidade",Jantar,Viajantes1234678,"('Ronaldo ótimo funcionário,  melhor atendimento muito atencioso ,metrô maciel veio a mesa deu uma boa atenção atendimento e jantar cerveja mais gelada da cidade melhor restaurante da cidade', {'entities': [(167, 178, 'GERAL'), (130, 137, 'BEBIDA'), (0, 7, 'SERVIÇO'), (35, 46, 'SERVIÇO'), (64, 76, 'SERVIÇO'), (109, 120, 'SERVIÇO')]})"
30952,Coco Bambu Porto Alegre,0,4,2018-12-1,2019-1-24,"Ambiente, atendimento,comida e preço justo.  Tudo muito bom e bem servido.  Capricho.  Sou cliente assídua, tanto presencial quanto de dele entrega, e por ser tele entrega a qualidade é a mesma.",Tudo muito bom!,Camila G,"('Ambiente, atendimento,comida e preço justo.  Tudo muito bom e bem servido.  Capricho.  Sou cliente assídua, tanto presencial quanto de dele entrega, e por ser tele entrega a qualidade é a mesma.', {'entities': [(0, 8, 'AMBIENTE'), (22, 28, 'COMIDA'), (10, 21, 'SERVIÇO'), (31, 36, 'PREÇO')]})"
132364,Coco Bambu Anhembi,0,5,2017-11-1,2017-11-19,"Fomos muito bem atendidos e a comida estava deliciosa, voltarei mais vezes com certeza! Obrigado por ter tornado nossa tarde especial e saborosa!",Excelente,Antonio H,"('Fomos muito bem atendidos e a comida estava deliciosa, voltarei mais vezes com certeza! Obrigado por ter tornado nossa tarde especial e saborosa!', {'entities': [(30, 36, 'COMIDA'), (16, 25, 'SERVIÇO')]})"
172123,Coco Bambu Águas Claras,0,5,2022-8-1,2022-8-1,"Elogio ao garçon Wanderson: simples, prestativo, transparente! Nota 10. a vomida boa como sempre. Chopp bem gelado!",Garçon 10,severocri,"('Elogio ao garçon Wanderson: simples, prestativo, transparente! Nota 10. a vomida boa como sempre. Chopp bem gelado!', {'entities': [(74, 80, 'COMIDA'), (98, 103, 'BEBIDA'), (10, 26, 'SERVIÇO')]})"
14702,Coco Bambu JK,0,5,2017-7-1,2017-7-18,"Jantar excelente, preço justo, ótimo atendimento do garçom Irineu (com direito a sobremesa especial de aniversário e parabéns cantado por ele), musica ao vivo muito agradável. Noite perfeita!!!","Excelente!!! Comida, musica e atendimento!",Danilo d,"('Jantar excelente, preço justo, ótimo atendimento do garçom Irineu (com direito a sobremesa especial de aniversário e parabéns cantado por ele), musica ao vivo muito agradável. Noite perfeita!!!', {'entities': [(144, 158, 'AMBIENTE'), (81, 90, 'COMIDA'), (37, 48, 'SERVIÇO'), (52, 65, 'SERVIÇO'), (18, 23, 'PREÇO')]})"
172565,Coco Bambu Sul Restaurante,0,5,2017-10-1,2017-10-17,"Jantamos um ótimo peixe com delicioso molho de coco e fomos, devidamente, atentidos por Alisson que fez com que a comemoração de aniversário fosse muito boa.",Ótima janta,favaherculano,"('Jantamos um ótimo peixe com delicioso molho de coco e fomos, devidamente, atentidos por Alisson que fez com que a comemoração de aniversário fosse muito boa.', {'entities': [(18, 23, 'COMIDA'), (38, 51, 'COMIDA'), (88, 95, 'SERVIÇO')]})"
67548,Coco Bambu JK,0,5,2017-10-1,2017-10-15,"Comida, ambiente e atendimento maravilhoso. Garçom Raimundo muito simpático e atencioso. Pretendo voltar.",Almoço em familia,Kaynan Y,"('Comida, ambiente e atendimento maravilhoso. Garçom Raimundo muito simpático e atencioso. Pretendo voltar.', {'entities': [(8, 16, 'AMBIENTE'), (0, 6, 'COMIDA'), (19, 30, 'SERVIÇO'), (44, 59, 'SERVIÇO')]})"
61421,Coco Bambu Frutos do Mar,0,1,2018-3-1,2018-3-13,"Tenho rodado o país a trabalho e acabo sempre indo ao Coco Babu (fortaleza, teresina, sp, bsb, etc). Quer saber? Só marketing. Comida ruim, tudo com o mesmo gosto. Pratas mal elaborados e caros. Prometi p mim mesmo não voltar. Procurem opções locais. Serão muito...Mais","Ruim, sempre",K8328VTfelipec,"('Tenho rodado o país a trabalho e acabo sempre indo ao Coco Babu (fortaleza, teresina, sp, bsb, etc). Quer saber? Só marketing. Comida ruim, tudo com o mesmo gosto. Pratas mal elaborados e caros. Prometi p mim mesmo não voltar. Procurem opções locais. Serão muito...Mais', {'entities': [(54, 63, 'GERAL'), (127, 133, 'COMIDA'), (164, 170, 'COMIDA'), (188, 193, 'PREÇO'), (65, 74, 'LOCALIZAÇÃO'), (76, 84, 'LOCALIZAÇÃO'), (86, 88, 'LOCALIZAÇÃO'), (90, 93, 'LOCALIZAÇÃO')]})"
51141,Coco Bambu Meireles,0,5,2018-8-1,2018-8-11,"Nota dez do ambiente a comida e o atendimento pelo garçom, Bastian um indiano ímpar falando um português fluente explicando os pratos e sempre cortes !!",Jantar de comemoração ,célio s,"('Nota dez do ambiente a comida e o atendimento pelo garçom, Bastian um indiano ímpar falando um português fluente explicando os pratos e sempre cortes !!', {'entities': [(12, 20, 'AMBIENTE'), (23, 29, 'COMIDA'), (127, 133, 'COMIDA'), (34, 45, 'SERVIÇO'), (59, 66, 'SERVIÇO')]})"
171459,Coco Bambu Manaus,0,5,2021-12-1,2021-12-13,"Atendimento nota (dez) 10, garçom muito gentil, prestativo e Educado. Nossa despedida foi espetacular",Despedida,andr_anaraf2021,"('Atendimento nota (dez) 10, garçom muito gentil, prestativo e Educado. Nossa despedida foi espetacular', {'entities': [(0, 11, 'SERVIÇO')]})"
99379,Coco Bambu Flamboyant,1,5,2018-1-1,2018-1-22,"Esse restaurante não foge ao padrão Coco Bambu. Comida deliciosa, bom atendimento e preço justo. Recomendo!!!",Nota 10,sandrasjr,"('Esse restaurante não foge ao padrão Coco Bambu. Comida deliciosa, bom atendimento e preço justo. Recomendo!!!', {'entities': [(5, 16, 'GERAL'), (36, 46, 'GERAL'), (48, 54, 'COMIDA'), (70, 81, 'SERVIÇO'), (84, 95, 'PREÇO')]})"
39897,Coco Bambu Frutos do Mar,1,5,2019-10-1,2019-11-6,"Nada a reclamar,desde o atendimento,comida,ambiente,localização... Experimentem a Paella,Camarão internacional ou o Camarão Iracema,deliciosos!!!",Tudo perfeito!,alinne1988,"('Nada a reclamar,desde o atendimento,comida,ambiente,localização... Experimentem a Paella,Camarão internacional ou o Camarão Iracema,deliciosos!!!', {'entities': [(43, 51, 'AMBIENTE'), (36, 42, 'COMIDA'), (82, 88, 'COMIDA'), (89, 110, 'COMIDA'), (116, 131, 'COMIDA'), (24, 35, 'SERVIÇO'), (52, 63, 'LOCALIZAÇÃO')]})"
84197,Coco Bambu Lago Sul,0,5,2018-7-1,2018-7-31,Menezes nos proporcionou um atendimento excelente e muito profissional. A noite foi agradável e prazerosa.  A torta de limão é ótima.,Aniversário em família,Viviane B,"('Menezes nos proporcionou um atendimento excelente e muito profissional. A noite foi agradável e prazerosa.  A torta de limão é ótima.', {'entities': [(110, 124, 'COMIDA'), (0, 7, 'SERVIÇO'), (28, 39, 'SERVIÇO')]})"
67281,Coco Bambu Recife,0,5,2022-2-1,2022-2-2,"Sou cliente do coco bambu, vim jantar em família e fui atendida por Petrúcio! Excelente atendimento, o jantar e as sobremesas estavam maravilhosos, foi muito bom!",Amei muito a experiência,thain_f2022,"('Sou cliente do coco bambu, vim jantar em família e fui atendida por Petrúcio! Excelente atendimento, o jantar e as sobremesas estavam maravilhosos, foi muito bom!', {'entities': [(15, 25, 'GERAL'), (31, 37, 'COMIDA'), (103, 109, 'COMIDA'), (115, 125, 'COMIDA'), (68, 76, 'SERVIÇO'), (88, 99, 'SERVIÇO')]})"
157144,Coco Bambu Porto Alegre,0,5,2019-10-1,2019-10-9,"Ambiente agradável, prato delicioso e o atendimento do Henrique excepcional! Gostei, recomendo!!!!!!",Almoço,Larissa C,"('Ambiente agradável, prato delicioso e o atendimento do Henrique excepcional! Gostei, recomendo!!!!!!', {'entities': [(0, 8, 'AMBIENTE'), (20, 25, 'COMIDA'), (40, 51, 'SERVIÇO'), (55, 63, 'SERVIÇO')]})"
157086,Coco Bambu Meireles,1,5,2019-7-1,2019-7-10,Muito boa  Ótimo atendimento de Sandro e Júlio Cesar Ambiente bom  Comida espetacular  Som legal Recomendo,Férias,Afonso C,"('Muito boa  Ótimo atendimento de Sandro e Júlio Cesar Ambiente bom  Comida espetacular  Som legal Recomendo', {'entities': [(53, 61, 'AMBIENTE'), (87, 90, 'AMBIENTE'), (67, 73, 'COMIDA'), (17, 28, 'SERVIÇO'), (32, 38, 'SERVIÇO'), (41, 52, 'SERVIÇO')]})"
97164,Coco Bambu Lago Sul,0,4,2015-11-1,2016-6-1,"comida excelente,sem comparacao. Bom para ir com amigos,familia e crianças,comida com otima qualidade,funcionarios educados.comida um pouco cara,mais vale muito a pena.",excelente opcao em DF,veridiana c,"('comida excelente,sem comparacao. Bom para ir com amigos,familia e crianças,comida com otima qualidade,funcionarios educados.comida um pouco cara,mais vale muito a pena.', {'entities': [(0, 6, 'COMIDA'), (75, 81, 'COMIDA'), (102, 114, 'SERVIÇO'), (140, 144, 'PREÇO'), (150, 167, 'PREÇO')]})"
4593,Coco Bambu Frutos do Mar,1,5,2019-6-1,2019-6-21,"Noé nos atendeu de forma excelente, és extremamente atencioso e prestativo!!! Espero voltar em breve...",Jantar em família,Henrique M,"('Noé nos atendeu de forma excelente, és extremamente atencioso e prestativo!!! Espero voltar em breve...', {'entities': [(0, 3, 'SERVIÇO')]})"
93825,Coco Bambu Porto Alegre,0,5,2022-8-1,2022-8-1,"Além do atendimento exemplar, em específico pelo garçom Darlan, a entrada, os pratos principais, sobremesas e bebidas estavam todos deliciosos. Lugar súper recomendado.",Almoço maravilhoso!,letiziab650,"('Além do atendimento exemplar, em específico pelo garçom Darlan, a entrada, os pratos principais, sobremesas e bebidas estavam todos deliciosos. Lugar súper recomendado.', {'entities': [(144, 149, 'GERAL'), (66, 73, 'COMIDA'), (78, 95, 'COMIDA'), (97, 107, 'COMIDA'), (110, 117, 'BEBIDA'), (8, 19, 'SERVIÇO'), (49, 62, 'SERVIÇO')]})"
40939,Coco Bambu Anália Franco,0,5,2019-12-1,2019-12-19,"Fui atendido pelo Garçon Ricardo Mombaça, muito simpático e atencioso, a comida ótima e cerveja super gelada.  Hoste Natália.",Jantar,817jairoc,"('Fui atendido pelo Garçon Ricardo Mombaça, muito simpático e atencioso, a comida ótima e cerveja super gelada.  Hoste Natália.', {'entities': [(73, 79, 'COMIDA'), (88, 95, 'BEBIDA'), (18, 40, 'SERVIÇO'), (111, 124, 'SERVIÇO')]})"
140093,Coco Bambu SP Market,1,5,2021-1-1,2021-1-26,"Eu e meu esposo fomos muito bem atendidos pelo Assis no Coco Bambu SP Market. Muito gentil e atencioso, colaborou para que tivéssemos uma comemoração  perfeita!",Meu niver!,B5361ZCcarolb,"('Eu e meu esposo fomos muito bem atendidos pelo Assis no Coco Bambu SP Market. Muito gentil e atencioso, colaborou para que tivéssemos uma comemoração  perfeita!', {'entities': [(56, 66, 'GERAL'), (47, 52, 'SERVIÇO'), (67, 76, 'LOCALIZAÇÃO')]})"
46537,Coco Bambu Bahia,0,5,2020-8-1,2020-8-16,"Comida ótima, atendentes super legais e educados. Foi atendido pelo garçom Givaldo, ele foi super educado e atencioso.",Aniversário,qu_fira0,"('Comida ótima, atendentes super legais e educados. Foi atendido pelo garçom Givaldo, ele foi super educado e atencioso.', {'entities': [(0, 6, 'COMIDA'), (14, 24, 'SERVIÇO'), (68, 82, 'SERVIÇO')]})"
1212,Coco Bambu SP Market,0,5,2019-6-1,2019-6-1,Uma noite a onde eu e minha esposa estamos comemorando 5 anos de Casado e comemorando no Coco bambu SP Market a onde vomos super bem atendidos pelo Antônio Marcos com sua atenção e simpatia nota 10.,Jantar com minha vida Esposa,Sidney S,"('Uma noite a onde eu e minha esposa estamos comemorando 5 anos de Casado e comemorando no Coco bambu SP Market a onde vomos super bem atendidos pelo Antônio Marcos com sua atenção e simpatia nota 10.', {'entities': [(89, 99, 'GERAL'), (148, 162, 'SERVIÇO'), (100, 109, 'LOCALIZAÇÃO')]})"
428,Coco Bambu Anhembi,0,5,2017-11-1,2017-11-6,"Sempre retornamos neste Coco bambu, ótimo atendimento (desta vez o Denilson nos atendeu e foi super atencioso, pediu até para o saxofonista tocar uma música linda em nossa homenagem), local sempre limpo e comida maravilhosa, preço justo e pratos atendem de três a quatro pessoas.",Aniversário de casamento ,768talitar,"('Sempre retornamos neste Coco bambu, ótimo atendimento (desta vez o Denilson nos atendeu e foi super atencioso, pediu até para o saxofonista tocar uma música linda em nossa homenagem), local sempre limpo e comida maravilhosa, preço justo e pratos atendem de três a quatro pessoas.', {'entities': [(24, 34, 'GERAL'), (184, 189, 'GERAL'), (205, 211, 'COMIDA'), (239, 245, 'COMIDA'), (42, 53, 'SERVIÇO'), (67, 75, 'SERVIÇO'), (225, 230, 'PREÇO')]})"
39363,Coco Bambu JK,2,4,2019-5-1,2019-11-5,"uma pena que é muito cheio com filas demoradas, mais os pratos são muito bom e tem varias alternativas no cardapio a casa tem um ambiente acochecante",muito bom,JLopes34,"('uma pena que é muito cheio com filas demoradas, mais os pratos são muito bom e tem varias alternativas no cardapio a casa tem um ambiente acochecante', {'entities': [(129, 137, 'AMBIENTE'), (56, 62, 'COMIDA'), (106, 114, 'COMIDA')]})"
103435,Coco Bambu Brasília Shopping,1,5,2016-3-1,2016-4-1,"Excelente ambiente e atendimento. Menu perfeito! Amei, certamente voltarei, recomendo principalmente os pratos com camarao, há muiitosss, os que mais gosto são camarão a beira mar, camarão canoa quebrada e o mediterraneo.",Delícias mil com camarão e frutos do mar,ValescaM,"('Excelente ambiente e atendimento. Menu perfeito! Amei, certamente voltarei, recomendo principalmente os pratos com camarao, há muiitosss, os que mais gosto são camarão a beira mar, camarão canoa quebrada e o mediterraneo.', {'entities': [(10, 18, 'AMBIENTE'), (34, 38, 'COMIDA'), (104, 122, 'COMIDA'), (160, 179, 'COMIDA'), (181, 203, 'COMIDA'), (208, 220, 'COMIDA'), (21, 32, 'SERVIÇO')]})"
184344,Coco Bambu Águas Claras,1,5,2017-6-1,2017-6-23,"Excelente ambiente, muito aconchegante e a comida maravilhosa. Eu e minha família fomos atendidos pelos garçons Rodrigo e Hélio. Voltaremos sempre.",Recomendo,lurdesaguiar,"('Excelente ambiente, muito aconchegante e a comida maravilhosa. Eu e minha família fomos atendidos pelos garçons Rodrigo e Hélio. Voltaremos sempre.', {'entities': [(10, 18, 'AMBIENTE'), (43, 49, 'COMIDA'), (104, 127, 'PREÇO')]})"
142686,Coco Bambu Porto Alegre,0,5,2019-4-1,2019-4-20,"Ambiente agradável, ótima comida e atendimento do garçom Charles maitre Moacir. Musicas de muito bom gosto com o cantor Marcio Massa",Jantar a dois,Thais B,"('Ambiente agradável, ótima comida e atendimento do garçom Charles maitre Moacir. Musicas de muito bom gosto com o cantor Marcio Massa', {'entities': [(0, 8, 'AMBIENTE'), (80, 87, 'AMBIENTE'), (26, 32, 'COMIDA'), (35, 46, 'SERVIÇO'), (50, 64, 'SERVIÇO'), (65, 78, 'SERVIÇO')]})"
93135,Coco Bambu Market Place,1,5,2020-1-1,2020-1-21,Excelente comida e atendimento nota 10. Garçom João Paulo fez toda a diferença com sua gentileza!!!.,Jantar entre amigos,Robson C,"('Excelente comida e atendimento nota 10. Garçom João Paulo fez toda a diferença com sua gentileza!!!.', {'entities': [(10, 16, 'COMIDA'), (19, 30, 'SERVIÇO'), (40, 57, 'SERVIÇO')]})"
84438,Coco Bambu Anhembi,0,5,2017-8-1,2017-8-19,"Vim celebrar meu aniversário com a família. Comida muito saborosa e as porções são muito bem servidas. O atendimento é muito bom, são todos muito atenciosos. Maitre Bahia e garçom Miguel 😉.",Aniversário ,Isabella L,"('Vim celebrar meu aniversário com a família. Comida muito saborosa e as porções são muito bem servidas. O atendimento é muito bom, são todos muito atenciosos. Maitre Bahia e garçom Miguel 😉.', {'entities': [(44, 50, 'COMIDA'), (71, 78, 'COMIDA'), (105, 116, 'SERVIÇO'), (158, 170, 'SERVIÇO'), (173, 186, 'SERVIÇO')]})"
68127,Coco Bambu Cuiabá,0,5,2022-1-1,2022-1-6,Excelente atendente principalmente com o atendente Ricardo com ótimo atendimento e dicas maravilhas.,Amigos,brunalJ750EI,"('Excelente atendente principalmente com o atendente Ricardo com ótimo atendimento e dicas maravilhas.', {'entities': [(41, 58, 'SERVIÇO'), (69, 80, 'SERVIÇO')]})"
105906,Coco Bambu Águas Claras,3,5,2019-2-1,2019-2-22,"Excelente atendimento Edcarlos nos atendeu super bem, sempre solicito Comida rápida e com a qualidade de sempre, mesmo em uma sexta lotada",Comemorando aniversário,iva2901,"('Excelente atendimento Edcarlos nos atendeu super bem, sempre solicito Comida rápida e com a qualidade de sempre, mesmo em uma sexta lotada', {'entities': [(70, 76, 'COMIDA'), (10, 30, 'SERVIÇO')]})"
119701,Coco Bambu Vila Velha,0,5,2017-12-1,2018-3-7,"Sem dúvida um dos melhores restaurantes do eixo Vila Velha - Vitória para se almoçar com os pequenos. O ambiente é muito lindo, ótimo atendimento, comida excelente com preço bastante justo. O espaço kids é excelente. Recomendo muito.",Excelente opção para se comer frutos do mar a preços justos com espaço kids,795sidneyd,"('Sem dúvida um dos melhores restaurantes do eixo Vila Velha - Vitória para se almoçar com os pequenos. O ambiente é muito lindo, ótimo atendimento, comida excelente com preço bastante justo. O espaço kids é excelente. Recomendo muito.', {'entities': [(104, 112, 'AMBIENTE'), (192, 203, 'AMBIENTE'), (27, 39, 'GERAL'), (147, 153, 'COMIDA'), (134, 145, 'SERVIÇO'), (168, 173, 'PREÇO'), (48, 68, 'LOCALIZAÇÃO')]})"
128390,Coco Bambu Sul Restaurante,2,5,2019-11-1,2019-11-19,"Sou cliente do coco bambu a muitos anos, mas tenho que ressaltar a qualidade do atendimento do Luiz, gentil, atencioso, solicito, comida excelente. Cliente fiel, e priorizo sempre o coco bambu sul! Parabéns a equipe.",Sou cliente do coco bambu,zizicloves,"('Sou cliente do coco bambu a muitos anos, mas tenho que ressaltar a qualidade do atendimento do Luiz, gentil, atencioso, solicito, comida excelente. Cliente fiel, e priorizo sempre o coco bambu sul! Parabéns a equipe.', {'entities': [(15, 25, 'GERAL'), (182, 192, 'GERAL'), (130, 136, 'COMIDA'), (80, 99, 'SERVIÇO'), (193, 196, 'LOCALIZAÇÃO')]})"
150673,Coco Bambu Recife,2,5,2019-1-1,2019-1-27,"Já conheço o côco bambu da minha cidade, decidimos ir ao de recife devido a promoção do camarão. Impecável do mesmo jeito, vale a pena ir",Promoção e qualidade,135vict_riaf,"('Já conheço o côco bambu da minha cidade, decidimos ir ao de recife devido a promoção do camarão. Impecável do mesmo jeito, vale a pena ir', {'entities': [(13, 23, 'GERAL'), (88, 95, 'COMIDA'), (76, 84, 'PREÇO'), (123, 134, 'PREÇO'), (60, 66, 'LOCALIZAÇÃO')]})"
131238,Coco Bambu Market Place,1,5,2018-8-1,2018-8-25,Muito bem atendido pelo Mazinho  o ambiente aconchegante com musica . Após você tem o shopping para fazer compra e passear vale a pena .,Lanche um belo pastel de palmito ,ISRAEL f,"('Muito bem atendido pelo Mazinho  o ambiente aconchegante com musica . Após você tem o shopping para fazer compra e passear vale a pena .', {'entities': [(35, 43, 'AMBIENTE'), (61, 67, 'AMBIENTE'), (24, 31, 'SERVIÇO'), (86, 94, 'LOCALIZAÇÃO')]})"
147431,Coco Bambu Meireles,0,5,2018-6-1,2018-6-17,"bom atendimento dos garçons mota, felipe brito, abraão e jéssica. pratos deliciosos e  bolo surpresa.",atendimento,Antonio J,"('bom atendimento dos garçons mota, felipe brito, abraão e jéssica. pratos deliciosos e  bolo surpresa.', {'entities': [(66, 72, 'COMIDA'), (87, 91, 'COMIDA'), (4, 15, 'SERVIÇO'), (20, 32, 'SERVIÇO'), (34, 46, 'SERVIÇO'), (48, 54, 'SERVIÇO'), (57, 64, 'SERVIÇO')]})"
173076,Coco Bambu Lago Sul,0,5,2016-3-1,2016-6-3,"Uma vista e um sabor incrível! Preço salgado, mas os pratos são generosos que servem bem. Nota dez para os drinks!",Divino Sabor,cristiano s,"('Uma vista e um sabor incrível! Preço salgado, mas os pratos são generosos que servem bem. Nota dez para os drinks!', {'entities': [(4, 9, 'AMBIENTE'), (15, 20, 'COMIDA'), (53, 59, 'COMIDA'), (107, 113, 'BEBIDA'), (31, 36, 'PREÇO')]})"
76340,Coco Bambu JK,1,5,2018-10-1,2018-10-16,"Excelente prato, garçom Kleber muito atencioso. Ambiente muito agradável e aconchegante. Super recomendo.",Coco Bambu JK,500wagnere,"('Excelente prato, garçom Kleber muito atencioso. Ambiente muito agradável e aconchegante. Super recomendo.', {'entities': [(48, 56, 'AMBIENTE'), (10, 15, 'COMIDA'), (17, 30, 'SERVIÇO')]})"
