Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations
73614,Coco Bambu Iguatemi Fortaleza,1,5,2021-9-1,2021-9-5,"Ótimo lugar, atendimento excelente do Joelmir, ambiente e comida maravilhosa, música agradável. Voltaremos outras vezes! Indicaremos muito.",Almoço agradável à dois,61tayarar,"('Ótimo lugar, atendimento excelente do Joelmir, ambiente e comida maravilhosa, música agradável. Voltaremos outras vezes! Indicaremos muito.', {'entities': [(47, 55, 'AMBIENTE'), (78, 84, 'AMBIENTE'), (6, 11, 'GERAL'), (58, 64, 'COMIDA'), (13, 24, 'SERVIÇO'), (38, 45, 'SERVIÇO')]})"
104188,Coco Bambu Market Place,1,5,2020-12-1,2020-12-24,Fomos servidos pelo garçom Pires que recomendou o prato “rede de pescador”.  Ficamos impressionados com a qualidade e variedade de frutos do mar servidos nesta opção e gostaríamos de salientar o ambiente romântico com sua excelente música ao vivo.,Excelente!,DrPadula,"('Fomos servidos pelo garçom Pires que recomendou o prato “rede de pescador”.  Ficamos impressionados com a qualidade e variedade de frutos do mar servidos nesta opção e gostaríamos de salientar o ambiente romântico com sua excelente música ao vivo.', {'entities': [(195, 203, 'AMBIENTE'), (232, 238, 'AMBIENTE'), (57, 73, 'COMIDA'), (131, 144, 'COMIDA'), (20, 32, 'SERVIÇO')]})"
174242,Coco Bambu Osasco,0,5,2020-2-1,2020-3-2,"Minha experiencia foi uma das melhores, as bebidas, a comida foi tudo maravilhoso. Permaneci no bar durante toda minha visita, os atendentes muito simpaticos e atenciosos e principalmente em especial ao Josemberg, Bruno e a Raquel.","Minha visita fiquei no bar e os atendentes são maravilhosos, simpáticos e em especial ao Josemberg. Tudo perfeito",NorthStar364898,"('Minha experiencia foi uma das melhores, as bebidas, a comida foi tudo maravilhoso. Permaneci no bar durante toda minha visita, os atendentes muito simpaticos e atenciosos e principalmente em especial ao Josemberg, Bruno e a Raquel.', {'entities': [(54, 60, 'COMIDA'), (43, 50, 'BEBIDA'), (96, 99, 'BEBIDA'), (130, 140, 'SERVIÇO'), (203, 212, 'SERVIÇO'), (214, 219, 'SERVIÇO'), (224, 230, 'SERVIÇO')]})"
108944,Coco Bambu Brasília Shopping,0,5,2017-5-1,2017-5-4,"Restaurante maravilhoso, o forte são os frutos do mar, porém de novidade estão com um menu fit, com opções veganas deliciosas. Experimentei o ratatuile e a moqueca de banana, ambos sensacionais. Vale cada centavo e é muito bem servido.",Espetacular ,veronicaciteli,"('Restaurante maravilhoso, o forte são os frutos do mar, porém de novidade estão com um menu fit, com opções veganas deliciosas. Experimentei o ratatuile e a moqueca de banana, ambos sensacionais. Vale cada centavo e é muito bem servido.', {'entities': [(0, 11, 'GERAL'), (40, 53, 'COMIDA'), (86, 94, 'COMIDA'), (107, 114, 'COMIDA'), (142, 151, 'COMIDA'), (156, 173, 'COMIDA'), (200, 212, 'PREÇO')]})"
74332,Coco Bambu Anhembi,1,5,2020-2-1,2020-2-29,"Muito bom o serviço, extremamente prestativo e educado. Muito simpático e comunicativo! Voltaremos em breve!",Happy Hour Cocobambu,naschettini,"('Muito bom o serviço, extremamente prestativo e educado. Muito simpático e comunicativo! Voltaremos em breve!', {'entities': [(12, 19, 'SERVIÇO')]})"
87329,Coco Bambu Anália Franco,1,5,2018-5-1,2018-5-15,Atendimento muito bom ( Marlon) Os pratos Bem temperados. Uma delícia. Ambiente bonito e aconchegante. Vale a vir.,Presente de aniversário,Laura C,"('Atendimento muito bom ( Marlon) Os pratos Bem temperados. Uma delícia. Ambiente bonito e aconchegante. Vale a vir.', {'entities': [(71, 79, 'AMBIENTE'), (35, 41, 'COMIDA'), (0, 11, 'SERVIÇO'), (24, 30, 'SERVIÇO')]})"
53916,Coco Bambu Recife,2,5,2018-11-1,2018-11-25,"Super recomendo!!! Comemos o camarão 4 queijos para duas pessoas, arroz com passas e batata palha feita na hora ( um charme ), o ambiente é bem bonito , música ambiente de qualidade. Fomos super bem atendidos pelo Henrique.  Os doces são uma atração a...Mais",Maravilhoso!!!!!,AlexandraMalfatti,"('Super recomendo!!! Comemos o camarão 4 queijos para duas pessoas, arroz com passas e batata palha feita na hora ( um charme ), o ambiente é bem bonito , música ambiente de qualidade. Fomos super bem atendidos pelo Henrique.  Os doces são uma atração a...Mais', {'entities': [(129, 137, 'AMBIENTE'), (153, 159, 'AMBIENTE'), (160, 168, 'AMBIENTE'), (29, 46, 'COMIDA'), (66, 82, 'COMIDA'), (85, 97, 'COMIDA'), (228, 233, 'COMIDA')]})"
179436,Coco Bambu Uberlândia,0,5,2019-7-1,2019-7-9,"Ótimo o restaurante, comida e atendimento exemplares!  Matheus Ribeiro Maetria Aranildo (Gerente Gildo Cardozo)",Sérgio Filho Garcia Paim,SergioFilhoG,"('Ótimo o restaurante, comida e atendimento exemplares!  Matheus Ribeiro Maetria Aranildo (Gerente Gildo Cardozo)', {'entities': [(8, 19, 'GERAL'), (21, 27, 'COMIDA'), (30, 41, 'SERVIÇO'), (55, 70, 'SERVIÇO'), (71, 87, 'SERVIÇO'), (89, 110, 'SERVIÇO')]})"
61520,Coco Bambu JK,0,5,2018-5-1,2018-5-19,"O atendimento de Rodrigo Uchoa, exelente. A comida estava deliciosa e o ambiente agradavel. Recomendamos",Jantar em Família,Rafaela A,"('O atendimento de Rodrigo Uchoa, exelente. A comida estava deliciosa e o ambiente agradavel. Recomendamos', {'entities': [(72, 80, 'AMBIENTE'), (44, 50, 'COMIDA'), (2, 13, 'SERVIÇO'), (17, 30, 'SERVIÇO')]})"
109471,Coco Bambu Frutos do Mar,1,5,2019-7-1,2019-7-15,"Comida e atendimento pelo Jeferson foram excelentes. Os pratos são muito bons, o chopp bem gelado. Ambiente muito agradável.",Jantar,Joao F,"('Comida e atendimento pelo Jeferson foram excelentes. Os pratos são muito bons, o chopp bem gelado. Ambiente muito agradável.', {'entities': [(99, 107, 'AMBIENTE'), (0, 6, 'COMIDA'), (56, 62, 'COMIDA'), (81, 86, 'BEBIDA'), (9, 20, 'SERVIÇO'), (26, 34, 'SERVIÇO')]})"
141222,Coco Bambu Lago Sul,0,5,2015-11-1,2016-3-16,Os pratos são deliciosos é bem servidos! Fomos dois casais pedimos dois pratos e sobrou muita comida! Recomendo,Muito bom,Cristiane O,"('Os pratos são deliciosos é bem servidos! Fomos dois casais pedimos dois pratos e sobrou muita comida! Recomendo', {'entities': [(3, 9, 'COMIDA'), (72, 78, 'COMIDA')]})"
101370,Coco Bambu Sul Restaurante,0,5,2017-8-1,2017-8-26,"Comida boa, bons vinhos. Agradeço  o atendimento  excelente  do garçom  Sousa foi show. Local que pretendo  voltar sempre",Comida boa e bons vinhos,Josete S,"('Comida boa, bons vinhos. Agradeço  o atendimento  excelente  do garçom  Sousa foi show. Local que pretendo  voltar sempre', {'entities': [(88, 93, 'GERAL'), (0, 6, 'COMIDA'), (17, 23, 'BEBIDA'), (37, 48, 'SERVIÇO')]})"
184733,Coco Bambu Restaurante,0,5,2022-4-1,2022-4-21,"Rogerio foi sensacional! Atendimento excelente, ajudou a escolher o pedido e foi muito educado e simpatico",Avaliação,409mariaeduardag,"('Rogerio foi sensacional! Atendimento excelente, ajudou a escolher o pedido e foi muito educado e simpatico', {'entities': [(0, 7, 'SERVIÇO'), (25, 36, 'SERVIÇO')]})"
18606,Coco Bambu JK,2,5,2019-8-1,2019-8-10,"Muito bom  atendimento Metre Aurelio Brandao - Denilson , muito gentis Banda incrível - truffatori.trio",Espaço lounge music @truffatori.trio,Dani K,"('Muito bom  atendimento Metre Aurelio Brandao - Denilson , muito gentis Banda incrível - truffatori.trio', {'entities': [(71, 76, 'AMBIENTE'), (11, 22, 'SERVIÇO'), (23, 44, 'SERVIÇO'), (47, 55, 'SERVIÇO')]})"
80507,Coco Bambu São Luís,0,4,2016-8-1,2016-8-28,"Cardápio farto de frutos do mar. Bebidas gostosas e com bela apresentação tropical. A equipe da cozinha, no entanto, precisa ser mais atenta pois a nossa entrada chegou quando já estávamos na metade do prato principal. O restaurante assumiu a culpa e foi muito hábil...Mais",Muito bom,sibelleb,"('Cardápio farto de frutos do mar. Bebidas gostosas e com bela apresentação tropical. A equipe da cozinha, no entanto, precisa ser mais atenta pois a nossa entrada chegou quando já estávamos na metade do prato principal. O restaurante assumiu a culpa e foi muito hábil...Mais', {'entities': [(221, 232, 'GERAL'), (0, 8, 'COMIDA'), (18, 31, 'COMIDA'), (154, 161, 'COMIDA'), (202, 217, 'COMIDA'), (33, 40, 'BEBIDA'), (96, 103, 'SERVIÇO')]})"
7743,Coco Bambu Recife,0,5,2022-1-1,2022-1-28,"O André  é muito atencioso, simpático e prestativo.  Excelente atendimento no coco bambu.  Obrigada por tudo!",Ótima experiência,MarcellaC223,"('O André  é muito atencioso, simpático e prestativo.  Excelente atendimento no coco bambu.  Obrigada por tudo!', {'entities': [(78, 88, 'GERAL'), (2, 7, 'SERVIÇO'), (63, 74, 'SERVIÇO')]})"
172605,Coco Bambu Restaurante,0,1,2018-7-1,2018-7-31,"Atendimento horrível! 50 minutos esperando um chopp, garçons grossos, não recomendo! Comida demorou demais!Mais",Pessimo,renataterra,"('Atendimento horrível! 50 minutos esperando um chopp, garçons grossos, não recomendo! Comida demorou demais!Mais', {'entities': [(85, 91, 'COMIDA'), (46, 51, 'BEBIDA'), (0, 11, 'SERVIÇO'), (53, 60, 'SERVIÇO')]})"
66829,Coco Bambu JK,0,5,2018-10-1,2018-10-31,"Ótimo prato, chopp gelado, vinho branco muito bom...excelente atendimento! O Garçom Edvaldo nos atendeu muito bem!!!",Aniversário de casamento,Brunna P,"('Ótimo prato, chopp gelado, vinho branco muito bom...excelente atendimento! O Garçom Edvaldo nos atendeu muito bem!!!', {'entities': [(6, 11, 'COMIDA'), (13, 18, 'BEBIDA'), (27, 39, 'BEBIDA'), (62, 73, 'SERVIÇO'), (77, 91, 'SERVIÇO')]})"
162806,Coco Bambu Anália Franco,0,5,2017-9-1,2017-9-28,Eu amei a experiência neste restaurante! A comida é maravilhosa e tive um otimo atendimento feito pelo garçom Marlon..,Um lugar fantástico! ,JuliaFerrari,"('Eu amei a experiência neste restaurante! A comida é maravilhosa e tive um otimo atendimento feito pelo garçom Marlon..', {'entities': [(28, 39, 'GERAL'), (43, 49, 'COMIDA'), (80, 91, 'SERVIÇO'), (103, 116, 'SERVIÇO')]})"
35227,Coco Bambu Anália Franco,1,5,2020-2-1,2020-2-21,Excelente atendimento! Recomendo o camarão coco bambu! Ótimo garçom Lucas Nunes! Gostei do som do Dj! Coisa fina.  Parabéns!,Aniversário,V952CBgustavos,"('Excelente atendimento! Recomendo o camarão coco bambu! Ótimo garçom Lucas Nunes! Gostei do som do Dj! Coisa fina.  Parabéns!', {'entities': [(91, 100, 'AMBIENTE'), (35, 53, 'COMIDA'), (10, 21, 'SERVIÇO'), (61, 79, 'SERVIÇO')]})"
6040,Coco Bambu Frutos do Mar,0,5,2012-10-1,2013-8-29,"Possui dois pisos, bom atendimento, a comida é farta e deliciosa,amplo estacionamento, ambiente muito bem decorado,bom estar lá e desfrutar da bela vista.",Ambiente sofisticado e agradável.,Ana Laura O,"('Possui dois pisos, bom atendimento, a comida é farta e deliciosa,amplo estacionamento, ambiente muito bem decorado,bom estar lá e desfrutar da bela vista.', {'entities': [(87, 95, 'AMBIENTE'), (148, 153, 'AMBIENTE'), (38, 44, 'COMIDA'), (23, 34, 'SERVIÇO'), (71, 85, 'LOCALIZAÇÃO')]})"
172841,Coco Bambu Anália Franco,0,5,2017-11-1,2017-11-23,"Maravilhosoooooo.....  atendimento espetacular !!! Marlon super atencioso,simpático e prestativo!!! Sensacional 😍😍😍😍👌👏👏👏👏👏",Comemorando niver com as Bests 🎉😍,Elaine A,"('Maravilhosoooooo.....  atendimento espetacular !!! Marlon super atencioso,simpático e prestativo!!! Sensacional 😍😍😍😍👌👏👏👏👏👏', {'entities': [(23, 34, 'SERVIÇO'), (51, 57, 'SERVIÇO')]})"
63077,Coco Bambu Frutos do Mar,0,4,2016-1-1,2016-1-14,O restaurante Coco Bambu na Avenida Beira Mar na Praia do Meireles tem  a melhor cozinha no tocante à frutos do mar na Cidade de Fortaleza. Os pratos são muito bem servidos e os preços são justos. Apesar de ser na orla da Capital onde...Mais,Um dos melhores de Fortaleza!,TarcisioPorto,"('O restaurante Coco Bambu na Avenida Beira Mar na Praia do Meireles tem  a melhor cozinha no tocante à frutos do mar na Cidade de Fortaleza. Os pratos são muito bem servidos e os preços são justos. Apesar de ser na orla da Capital onde...Mais', {'entities': [(2, 24, 'GERAL'), (81, 88, 'COMIDA'), (102, 115, 'COMIDA'), (143, 149, 'COMIDA'), (178, 184, 'PREÇO'), (28, 45, 'LOCALIZAÇÃO'), (49, 66, 'LOCALIZAÇÃO'), (119, 138, 'LOCALIZAÇÃO'), (214, 229, 'LOCALIZAÇÃO')]})"
153688,Coco Bambu Frutos do Mar,1,5,2019-6-1,2019-6-24,"Ambiente ótimo, aconchegante, músicas agradáveis. Comida maravilhosa e atendimento nota mil com garçom Teixeira!",Coco bambu,Julie S,"('Ambiente ótimo, aconchegante, músicas agradáveis. Comida maravilhosa e atendimento nota mil com garçom Teixeira!', {'entities': [(0, 8, 'AMBIENTE'), (30, 37, 'AMBIENTE'), (50, 56, 'COMIDA'), (71, 82, 'SERVIÇO'), (96, 111, 'SERVIÇO')]})"
96141,Coco Bambu Brasília Shopping,0,5,2018-7-1,2018-7-17,Peixe maravilhoso ótimo atedimento ambiente agradável atendida por lucicreudo  recomendo maravilhoso.........,Atendimento  muito bom,silviazanatta,"('Peixe maravilhoso ótimo atedimento ambiente agradável atendida por lucicreudo  recomendo maravilhoso.........', {'entities': [(35, 43, 'AMBIENTE'), (0, 5, 'COMIDA'), (24, 34, 'SERVIÇO'), (67, 77, 'SERVIÇO')]})"
182590,Coco Bambu Lago Sul,0,5,2016-1-1,2016-1-13,"Comida excelente! O prato vem bem servido. Recomendo o camarão internacional e o camarão Dellcia. Espaço agradável com vista linda! No domingo, é bom chegar mais cedo para conseguir lugar.",Maravilhoso almoço de domingo!,lucianam354,"('Comida excelente! O prato vem bem servido. Recomendo o camarão internacional e o camarão Dellcia. Espaço agradável com vista linda! No domingo, é bom chegar mais cedo para conseguir lugar.', {'entities': [(119, 124, 'AMBIENTE'), (98, 104, 'GERAL'), (0, 6, 'COMIDA'), (20, 25, 'COMIDA'), (55, 76, 'COMIDA'), (81, 96, 'COMIDA')]})"
95408,Coco Bambu Águas Claras,6,5,2018-6-1,2018-6-6,"Excelente restaurante com vasto cardápio e ambiente agradável. Tempo de espera médio e comida excelente. Fomos atendidos pelo Pedro, que nos disse que o tempo para o prato ficar pronto seria de 30 minutos, depois de trinta minutos, ele por conta própria, voltou a nossa...Mais",Diferenciado!,felipefmt,"('Excelente restaurante com vasto cardápio e ambiente agradável. Tempo de espera médio e comida excelente. Fomos atendidos pelo Pedro, que nos disse que o tempo para o prato ficar pronto seria de 30 minutos, depois de trinta minutos, ele por conta própria, voltou a nossa...Mais', {'entities': [(43, 51, 'AMBIENTE'), (10, 21, 'GERAL'), (32, 40, 'COMIDA'), (87, 93, 'COMIDA'), (166, 171, 'COMIDA'), (126, 131, 'SERVIÇO')]})"
2990,Coco Bambu Osasco,0,5,2019-10-1,2019-10-12,"Excelente feijoada, muito saborosa, leve e bem servida. Ótimo atendimento do Maitre Macedo e do garçom Alan.",Almoço de Sábado,Camilatraveller,"('Excelente feijoada, muito saborosa, leve e bem servida. Ótimo atendimento do Maitre Macedo e do garçom Alan.', {'entities': [(10, 18, 'COMIDA'), (62, 73, 'SERVIÇO'), (77, 90, 'SERVIÇO'), (96, 107, 'SERVIÇO')]})"
55594,Coco Bambu Flamboyant,0,5,2018-3-1,2018-3-25,"Totalmente  recomendo. Quand0 se fala em lugar agradável de comida excelente e atendimento impecável, log0 indico coco bambu. Sem falar na simpatia  do garçom Sidney que está  sempre demonstrando profissionalismo, destresa  e muita competência  ao nus atender. Voltaremos  em breve👏👏👏🥂🍷🍾",Recomendo  muuuit0,654l_vias,"('Totalmente  recomendo. Quand0 se fala em lugar agradável de comida excelente e atendimento impecável, log0 indico coco bambu. Sem falar na simpatia  do garçom Sidney que está  sempre demonstrando profissionalismo, destresa  e muita competência  ao nus atender. Voltaremos  em breve👏👏👏🥂🍷🍾', {'entities': [(41, 46, 'GERAL'), (114, 124, 'GERAL'), (60, 66, 'COMIDA'), (79, 90, 'SERVIÇO'), (152, 165, 'SERVIÇO')]})"
147886,Coco Bambu Recife,0,5,2017-8-1,2017-8-26,"Havíamos tudo uma experiência não muito boa, porém resolvi da uma nova oportunidade ao restaurante e não me arrependi, comemos um excelente filé de pescada, na nata acompanhado de batas e arroz de brócolis, o atendimento foi impecável a comida estava extremamente saborosa, voltaremos a...Mais",Muito bom ,paullinhob,"('Havíamos tudo uma experiência não muito boa, porém resolvi da uma nova oportunidade ao restaurante e não me arrependi, comemos um excelente filé de pescada, na nata acompanhado de batas e arroz de brócolis, o atendimento foi impecável a comida estava extremamente saborosa, voltaremos a...Mais', {'entities': [(87, 98, 'GERAL'), (140, 155, 'COMIDA'), (160, 164, 'COMIDA'), (180, 185, 'COMIDA'), (188, 205, 'COMIDA'), (237, 243, 'COMIDA'), (209, 220, 'SERVIÇO')]})"
112185,Coco Bambu SP Market,0,5,2021-5-1,2021-5-4,Atendimento espetacular pelo Marco Abreu. Fomos atendidas rapidamente com servico eficaz. Agilidade no atendimento.,Sucesso,anapaulasZ983UF,"('Atendimento espetacular pelo Marco Abreu. Fomos atendidas rapidamente com servico eficaz. Agilidade no atendimento.', {'entities': [(0, 11, 'SERVIÇO'), (29, 40, 'SERVIÇO'), (74, 81, 'SERVIÇO'), (103, 114, 'SERVIÇO')]})"
122100,Coco Bambu Sul Restaurante,1,4,2013-6-1,2014-5-5,"Muito parecido à franquia próxima da praia. O ambiente praiano lindo, com um espaço para crianças. E a comida deliciosa. Amei o brigadeiro na taça deles como sobremesa, mas tem que dividir com mais alguém, porque é muito chocolate pra uma pessoa só! hehe",Delicioso!,Jess J,"('Muito parecido à franquia próxima da praia. O ambiente praiano lindo, com um espaço para crianças. E a comida deliciosa. Amei o brigadeiro na taça deles como sobremesa, mas tem que dividir com mais alguém, porque é muito chocolate pra uma pessoa só! hehe', {'entities': [(46, 54, 'AMBIENTE'), (77, 97, 'AMBIENTE'), (103, 109, 'COMIDA'), (128, 146, 'COMIDA'), (158, 167, 'COMIDA'), (221, 230, 'COMIDA'), (37, 42, 'LOCALIZAÇÃO')]})"
184377,Coco Bambu Flamboyant,0,3,2015-10-1,2016-7-24,"A comida estava deliciosa, e a bebida agradável, mas não surpreendente. O atendimento deixou um pouco a desejar. Cupons de descontos não funcionam lá, pois não importa o valor pago, ou o desconto oferecido, eles vão cobrar a diferença do valor do prato na hora,...Mais","Ótima comida, mas, nada de cupons de desconto!",lucasnogueiravalente,"('A comida estava deliciosa, e a bebida agradável, mas não surpreendente. O atendimento deixou um pouco a desejar. Cupons de descontos não funcionam lá, pois não importa o valor pago, ou o desconto oferecido, eles vão cobrar a diferença do valor do prato na hora,...Mais', {'entities': [(2, 8, 'COMIDA'), (247, 252, 'COMIDA'), (31, 37, 'BEBIDA'), (74, 85, 'SERVIÇO'), (113, 132, 'PREÇO'), (170, 175, 'PREÇO'), (187, 195, 'PREÇO'), (238, 243, 'PREÇO')]})"
72229,Coco Bambu Lago Sul,1,5,2019-9-1,2019-9-22,Mateus um ótimo  funcionário  do Coco bambu adorei a comida e o atendimento  foi nota 10 obrigado  e espero voltar em breve,Aniversário,Marcos A,"('Mateus um ótimo  funcionário  do Coco bambu adorei a comida e o atendimento  foi nota 10 obrigado  e espero voltar em breve', {'entities': [(33, 43, 'GERAL'), (53, 59, 'COMIDA'), (0, 6, 'SERVIÇO'), (64, 75, 'SERVIÇO')]})"
21871,Coco Bambu Market Place,0,5,2019-9-1,2019-9-10,"Almoço muito bom, prato excelente alem de atendimento super rápido, garcon uma doçura de pessoa, obrigada Muller!",Almoço,Beatrizb_leite,"('Almoço muito bom, prato excelente alem de atendimento super rápido, garcon uma doçura de pessoa, obrigada Muller!', {'entities': [(0, 6, 'COMIDA'), (18, 23, 'COMIDA'), (42, 53, 'SERVIÇO'), (68, 74, 'SERVIÇO'), (106, 112, 'SERVIÇO')]})"
